,Judul,Konten
0,Sandiaga Senang Ahok Gabung Tim Sukses Jokowi-Ma'ruf - Pilpres Liputan6.com,",Liputan6.com, Jakarta - Bakal calon wakil presiden Sandiaga Uno menyambut baik jika Basuki Tjahaja Purnama atau Ahok bergabung dengan tim sukses Jokowi-Ma'ruf Amin di Pilpres 2018.Menurut Sandiaga, Ahok memiliki hak untuk terjun ke dunia politik.Baca Juga""Saya tentunya menyambut, kan ini pemilu yang saling merangkul, pemilu yang sejuk, pemilu yang mempersatukan. Saya justru menyambut baik ya kalau Pak Basuki juga ikut dalam pemilu ini,"" kata Sandiaga di kawasan Gondangdia, Rabu, 15 Agustus 2018 malam.Sandiaga mengaku meski sempat berseberangan dengan Ahok saat Pilkada DKI, keduanya tetap bersahabat.""Walaupun kita pernah berseberangan, tapi kan kita bersahabat. Jadi sah-sah saja dan itu hak politik Pak Basuki dan saya sangat men-support dan saya sangat gembira dia ikut,"" ujarnya. * Update Terkini Asian Games 2018 Mulai dari Jadwal Pertandingan, Perolehan Medali hingga Informasi Terbaru dari Arena Pesta Olahraga Terbesar Asia di Sini. "
1,PKB: Ma'ruf Amin Tak Bersekongkol Rebut Posisi Cawapres dari Mahfud MD - Pilpres Liputan6.com,",Liputan6.com, Jakarta - Ketua DPP PKB Lukman Edy menegaskan, tidak ada persekongkolan antara Rais Aam PBNU Ma'ruf Amin, Ketua Umum PKB Muhaimin Iskandar, dan Ketua Umum PBNU Said Aqil Siradj, dalam menyingkirkan Mahfud MD sebagai pendamping Jokowi di Pilpres 2019.""Saya kok melihat tidak ada perebutan di sini ya. Saya pribadi tanya Pak Kiai Ma'ruf, ada tidak menyusun kekuatan tim sukses melakukan pendekatan terhadap Presiden Jokowi agar memilih? enggak ada. Beliau ikhlas. Enggak ada,"" kata Lukman di Posko Cemara, Jakarta Pusat, Rabu (15/8/2018).Baca JugaLukman melihat usaha menjadi pendamping Jokowi lebih kental dilakukan Mahfud MD. Menurut dia, Mahfud memiliki tim khusus yang bekerja membuat citra agar bisa dipinang Jokowi.""Jauh lebih impresif Pak Mahfud sebenarnya membentuk tim, timnya bekerja membuat pencitraan. Tapi kalau Pak Ma'ruf tidak ada. Ya enggak ada,"" tegas dia. * Update Terkini Asian Games 2018 Mulai dari Jadwal Pertandingan, Perolehan Medali hingga Informasi Terbaru dari Arena Pesta Olahraga Terbesar Asia di Sini."
2,"Terima Kedatangan Prabowo-Sandiaga, Ini Pesan JK - Pilpres Liputan6.com",",Liputan6.com, Jakarta - Wakil Presiden Jusuf Kalla atau JK menerima kedatangan bakal capres-cawapres, Prabowo Subianto dan Sandiaga Uno di rumah dinasnya, Jalan Diponegoro, Jakarta Pusat. Dalam pertemuan tersebut JK berpesan kepada mereka agar melaksanakan pemilu 2019 dengan jujur dan adil serta demokratis.""Jadi tadi kita berbicara tentang bagaimana pemilu yang baik yang jujur yang adil dan demokratis,"" kata JK usai bertemu Prabowo dan Sandiaga di rumah dinasnya, Jalan Dipenogoro, Jakarta Pusat, Rabu (15/8/2018).Baca JugaDia menjelaskan, pertemuan tersebut adalah dalam kapasitasnya sebagai wakil presiden yang tidak boleh berpihak kepada siapapun.""Saya ini sebagai wapres, di semua pihak, tidak bisa berpihak. Sebagai politisi bisa saja kita berpihak. Tapi sebagai wapres kita harus menjalin hubungan dengan seluruh elemen bangsa,"" ucap JK.Dia menjelaskan persaingan boleh terjadi pada saat pemilu. Tetapi persahabatan yang terjalin puluhan tahun tidak boleh terputus.""Ini kan politik, seperti yang dikatakan Pak Prabowo tadi. Kita itu hanya bersaing melalui pemilihan lima tahun. Tapi persahabatan puluhan tahun. Jadi tidak boleh putus hanya karena lima tahun,"" kata JK. * Update Terkini Asian Games 2018 Mulai dari Jadwal Pertandingan, Perolehan Medali hingga Informasi Terbaru dari Arena Pesta Olahraga Terbesar Asia di Sini."
3,JK Tepis Pertemuan dengan Prabowo-Sandi Bentuk Lobi Politik - Pilpres Liputan6.com,",Liputan6.com, Jakarta - Wakil Presiden Jusuf Kalla menepis terkait pertemuannya dengan bakal capres-cawapres, Prabowo Subianto dan Sandiaga Uno adalah bentuk lobi politik. Dia menegaskan, tidak ada ajakan dari mereka untuk jadi tim pemenangan di Pilpres 2019.""Enggak. Pertanyaanmu usil saja,"" kata JK ketika ditanya awak media usai menerima Prabowo-Sandiga Uno di rumah dinasnya, Jalan Diponegoro, Jakarta, Rabu malam (15/8/2018).Baca JugaHal tersebut juga ditepis oleh Prabowo. Dia menilai JK terlalu senior untuk jadi ketua tim pemenangannya.""Terlalu senior. Terlalu senior,"" sambut Prabowo.Dia pun tidak merasa posisinya terjepit sebagai Wapres dan sahabat Prabowo puluhan tahun. Apalagi kata JK, dengan Sandiaga Uno yang posisinya lebih muda.""Oh tidak, tidak. Saya bilang dua kali bersaing, tapu tetap bersahabat, apalagi sandi. Lebih junior dari saya,"" kata JK. * Update Terkini Asian Games 2018 Mulai dari Jadwal Pertandingan, Perolehan Medali hingga Informasi Terbaru dari Arena Pesta Olahraga Terbesar Asia di Sini. Saksikan video pilihan di bawah ini:"
4,Tim Pemenangan Jokowi-Ma'ruf Tetap Buka Peluang Mahfud MD Bergabung - Pilpres Liputan6.com,",Liputan6.com, Jakarta - Tim Pemenangan Jokowi-Ma'ruf Amin di Pilpres 2019, tetap membuka peluang terhadap mantan Ketua Mahkamah Konstitusi (MK) Mahfud MD bergabung ke dalam tim pemenangan. Mahfud sempat menguat sebagai cawapres Joko Widodo.""Ya tentu saja. Apalagi beliau kan juga merupakan tokoh yang punya pengalaman yang sangat luas. Pernah jadi anggota dewan, kemudian hakim konstitusi, pernah jadi menteri, dan bagian dari simbol persaudaraan bersama dari para pemimpin,"" ucap Sekjen PDIP Hasto Kristiyanto di Jakarta, Rabu (15/8/2018).Baca JugaDia pun tetap berkeyakinan, Mahfud MD tetap bersama Jokowi. Meskipun di Pilpres 2014 mempunyai sejarah bersama Prabowo Subianto.""Kami meyakini semua bersama-sama. Pak JK sebagai wakil presiden yang selama ini mendampingi Pak Jokowi. Semua bersama-sama bergandengan tangan,"" jelas Hasto. * Update Terkini Asian Games 2018 Mulai dari Jadwal Pertandingan, Perolehan Medali hingga Informasi Terbaru dari Arena Pesta Olahraga Terbesar Asia di Sini. Saksikan video plihan di bawah ini:"
5,PDIP: Mahar Rp 1 Triliun Mengerdilkan Suara Rakyat - Pilpres Liputan6.com,",Liputan6.com, Jakarta - Sekretaris Jenderal PDIP Hasto Kristiyanto menilai isu soal mahar politik senilai Rp 1 triliun yang menjerat Sandiaga Uno telah mencederai demokrasi. Sebab, uang digunakan sebagai alat untuk mendapatkan jabatan tertentu.""Buat kita yang lebih parah kan terkait dengan adanya mahar politik dalam wakil presiden. Ketika untuk menjadi wapres, baru keluarkan dana Rp 1 triliun. Itu merupakan kemunduran demokrasi, bahkan saya bilang itu cacatnya demokrasi kita,"" ucap Hasto di kantor DPP NasDem, Jakarta, Rabu 15 Agustus 2018.Baca JugaMenurut dia, hal itu mengerdilkan suara rakyat, yakni menggunakan segala cara untuk mendapat jabatan.""Di mana suara rakyat dikerdilkan dengan sebuah transaksi untuk mahar politik. Dan itulah yang tak diperbolehkan di negara yang menempatkan rakyat sebagai sumber kedaulatan ini,"" kata Hasto.Hasto meminta agar jangan menjual suara rakyat hanya untuk mendapat posisi tertentu. ""Posisi presiden, wapres, menteri, Kapolri, Panglima TNI, semua harus bebas politik uang,"" pungkasnya.* Update Terkini Asian Games 2018 Mulai dari Jadwal Pertandingan, Perolehan Medali hingga Informasi Terbaru dari Arena Pesta Olahraga Terbesar Asia di Sini. "
6,Risma Siap Jadi Tim Sukses Jokowi-Ma'ruf Amin - Pilpres Liputan6.com,",Liputan6.com, Surabaya - Wali Kota Surabaya Tri Rismaharini mengaku siap jadi tim pemenangan Joko Widodo dan Ma'ruf Amin. Namun dia menjelaskan hingga saat ini Ketua Umum PDIP Megawati Soekarnoputri belum memberikan mandat untuk jadi tim pemenangan.""Ya siapa saja kalau pas waktunya bisa. Karena kan kalau Pak Jokowi seluruh Indonesia,"" kata Risma ketika ditemui di Kantor Wakil Presiden Jusuf Kalla, Jalan Merdeka Utara, Jakarta Pusat, Rabu (15/8/2018).Baca JugaDia menjelaskan menjadi bagian dari tim pemengangan harus ada surat dan mandat dari tim koalisi serta dari PDIP.""Ya nggak tahu lah. Aku kalau gitu kan ditunjuk. Itu kan harus ada surat perintahnya. Enggak bisa harus masuk tim sukses,"" kata Risma.Dia pun tidak memaksakan kehendak untuk bisa jadi tim pemenangan Jokowi-Ma'ruf Amin. Sebab jika dipaksakan masuk dalam tim tersebut akan ditegur pihak panitia pengawas pemilu.""Ya nanti kan aku kan di situ ada namaku, kalau ikut, kalau enggak ya enggak bisa karena kan akan ditegur sama Panwas,"" ungkap Risma. * Update Terkini Asian Games 2018 Mulai dari Jadwal Pertandingan, Perolehan Medali hingga Informasi Terbaru dari Arena Pesta Olahraga Terbesar Asia di Sini. Saksikan video pilihan di bawah ini:"
7,Prabowo Temui Ketua PBNU Hari Ini - Pilpres Liputan6.com,",Liputan6.com, Jakarta - Ketua Umum Partai Gerindra Prabowo Subianto akan kembali menyambangi markas Pengurus Besar Nahdlatul Ulama (PBNU). Sekjen Gerindra Ahmad Muzani mengatakan, Prabowo akan bertandang hari ini, Kamis (16/8/2018).""Pak Prabowo insyaallah akan ke PBNU jam 4, agak padat (jadwal Prabowo),"" kata Muzani di kediaman Prabowo, Kertanegara IV, Kebayoran Baru, Jakarta Selatan, Rabu (15/8/2018).Baca JugaMuzani menepis soal sowannya Prabowo ke PBNU terkait pernyataan Mahfud MD soal cawapres Jokowi. Menurutnya, ini kelanjutan dari pertemuan Prabowo bersama jajaran PBNU sebelumnya.""Tidak, ini bagian dari pertemuan lanjutan di awal. Kan dulu kita datangi PBNU,"" ucap Muzani.Sebelumnya, Prabowo bersama rombongan bertemu Ketua PBNU Said Aqil Siradj. Pertemuan tersebut dilakukan di Kantor PBNU, Kramat Raya, Jakarta Pusat, Senin, 16 Juli 2018. * Update Terkini Asian Games 2018 Mulai dari Jadwal Pertandingan, Perolehan Medali hingga Informasi Terbaru dari Arena Pesta Olahraga Terbesar Asia di Sini."
8,PBNU Siapkan Kartu Anggota NU untuk Prabowo - Pilpres Liputan6.com,",Liputan6.com, Jakarta - Bakal calon Presiden Prabowo Subianto dan Cawapres Sandiaga Uno menyambangi kantor Pengurus Besar Nadhlatul Ulama. Keduanya langsung disambut oleh Ketua Umum PBNU Said Aqil Siradj.Said Aqil mengungkapkan Prabowo sebentar lagi akan menjadi anggota NU. Untuk Sandiaga dia menuturkan sudah lama mendapatkan kartu tersebut.Baca Juga""Insyaallah lagi disiapkan kartu anggota NU untuk Pak prabowo. Kalau Pak sandiaga sudah tahun kemarin. Kalau Pak Sandiaga itu mertuanya NU betul, punya Masjid At Taqwa di Kebayoran. Secara ibadah NU dan kalau dari ibundanya dari Cirebon dari rumah saya 7 km,"" ucap Said di kantornya, Jakarta, Kamis (16/8/2018).Bukan hanya Sandiaga saja, dia juga memuji Prabowo, yang disebut sebagai seorang sahabat almarhum Gus Dur.""Kalau Pak Prabowo sahabatnya Gus Dur. Gus Dur pernah katakan kalau mau cari orang ikhlas pada bangsa, ya Prabowo. Masih ingat saya Gus Dur ngomong gitu,"" tutur Said.Dia mengklaim bahwa pertemuan dengan Prabowo-Sandiaga ini hanya bagian dari silahturahim dan membicarakan masalah kebangsaan.""Mari kita berpolitik dengan bermartabat, berbudaya, dan berakhlak. Mari kita bangun bangsa ini dengan niat yang baik demi rakyat, demi masyarakat kecil, gimana meningkatkan martabat bangsa ini,"" tukasnya. * Update Terkini Asian Games 2018 Mulai dari Jadwal Pertandingan, Perolehan Medali hingga Informasi Terbaru dari Arena Pesta Olahraga Terbesar Asia di Sini."
9,Prabowo Akan Temui Jokowi Usai 17 Agustus - Pilpres Liputan6.com,",Liputan6.com, Jakarta - Ketua Umum Gerindra Prabowo Subianto akan melakukan pertemuan dengan Presiden Joko Widodo atau Jokowi. Rencananya pertemuan digelar setelah HUT kemerdekaan Republik Indonesia. Baik Prabowo maupun Jokowi akan kembali bersaing menjadi calon presiden di Pilpres 2019.""Mungkin setelah 17 Agustus,"" ucap Prabowo usai menemui Wapres Jusuf Kalla (JK) di rumah dinas JK, Menteng, Jakarta Pusat, Rabu malam (15/8/2018).Baca JugaMantan Danjen Kopassus itu juga belum memastikan apakah akan hadir di acara sidang tahunan MPR yang akan dihadiri Jokowi sebagai Presiden untuk melakukan pidato kenegaraan.Sidang digelar besok pagi di gedung Gedung DPR MPR, Senayan, Jakarta.""Kita lihat besok,"" singkat Prabowo.Pertemuan di rumah JK pun, kata dia, sebagai bentuk silaturahmi sesama rival politik.""Saya juga pada saatnya kita juga akan minta waktu ke Pak Jokowi kita tetap ingin melaksanakan demokrasi yang dewasa yang baik yang santun supaya demokrasi kita keliatan sangat matang dewasa dan sebagainya,"" tutur Prabowo.  * Update Terkini Asian Games 2018 Mulai dari Jadwal Pertandingan, Perolehan Medali hingga Informasi Terbaru dari Arena Pesta Olahraga Terbesar Asia di Sini. Saksikan video pilihan di bawah ini:"
