,Judul,Konten
0,Syafruddin Resmi Jabat Menteri PAN-RB - Kompas.com,", JAKARTA, KOMPAS.com — Komisaris Jenderal Syafruddin resmi menjabat Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi (PAN-RB).Prosesi pelantikan dipimpin Presiden Joko Widodo, Rabu (15/8/2018) pagi, di Istana Negara, Jakarta.Prosesi pelantikan diawali pembacaan Surat Keputusan Presiden Nomor 142P Tahun 2018 tentang Pemberhentian dan Pengangkatan Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi Kabinet Kerja dalam sisa masa jabatan periode 2014-2019.Baca juga: Tak Ingin Jadi Beban Presiden Jokowi, Asman Abnur Ingin Mundur dari KabinetKeppres dibacakan Deputi Bidang Administrasi Aparatur Kementerian Sekretariat Negara Cecep Sutiawan.""Ditetapkan di Jakarta pada tanggal 14 Agustus 2018, Presiden Joko Widodo,"" ujar Cecep.Setelah itu, di depan rohaniwan yang membawa Al Quran, Syafruddin mengucapkan sumpah jabatan sebagai menteri dibimbing oleh Presiden Jokowi.Baca juga: Jusuf Kalla Puji Kinerja Asman Abnur, tetapi...Berikut sumpah jabatan yang dilafalkan Syafruddin:""Demi Allah saya bersumpah, bahwa saya akan setia kepada UUD Tahun 1945 serta akan menjalankan segala peraturan perundang-undangan dengan selurus-lurusnya demi darma bakti saya kepada bangsa dan negara. Bahwa saya dalam menjalankan tugas jabatan akan menjunjung tinggi etika jabatan, bekerja dengan sebaik-baiknya, dengan penuh rasa tanggung jawab.""Baca juga: Mundur sebagai Menteri, Asman Abnur Akan Fokus Jadi Caleg PANSetelah itu, Syafruddin menandatangani berita acara pelantikan. Presiden Jokowi juga menandatangani dokumen yang sama.Prosesi pelantikan ditutup dengan pemberian ucapan selamat oleh Presiden Jokowi, Wakil Presiden Jusuf Kalla, beserta seluruh tamu yang hadir.Hadir dalam pelantikan itu pimpinan MPR, DPR, dan DPD, serta sejumlah menteri Kabinet Kerja.Syafruddin menggantikan Asman Abnur yang mundur lantaran partainya, PAN, mengusung pasangan Prabowo Subianto-Sandiaga Uno."
1,Sekjen Nasdem Sebut Capres Selain Jokowi Tawarkan Ilusi Ekonomi - Kompas.com,", JAKARTA, KOMPAS.com - Sekretaris Jenderal  Partai Nasdem Johnny G Plate menilai, bakal calon presiden selain Joko Widodo cenderung menawarkan ilusi  ekonomi kepada rakyat. ""Ilusi yang paling besar di pilpres, begitu nanti menang menjadi presiden Indonesia, seluruh rakyatnya kaya, begitu menang jadi presiden seluruh rakyat Indonesia mempunyai lapangan pekerjaan, begitu menang jadi presiden seluruh hutang negara bisa dibayar,"" kata Johnny saat ditemui di Kantor DPP Partai Nasdem, Menteng, Jakarta, Rabu (15/8/2018).Padahal, kata Johnny, ketika seseorang menjadi presiden, tak serta-merta yang ia janjikan bisa langsung terealisasi.Johnny menambahkan, seorang presiden memerlukan program yang tepat sasaran dan tepat guna untuk merealisasikan visi dan misi yang digaungkannya sepanjang kampanye.Baca juga: Sekjen Koalisi Jokowi Prediksi Isu Ekonomi akan Jadi Senjata Utama OposisiKarena itu, ia menyatakan, sebaiknya capres selain Jokowi juga menyiapkan program yang realistis untuk memperbaiki ekonomi. Dengan demikian, mereka tak sekadar mengkritik kebijakan ekonomi pemerintahan Jokowi.""Tantangan yang harus kita hadapi, harus kita carikan jalannya melalui program, melalui visi capres, itu yang rakyat tunggu. Kami menyiapkan visi dan misi untuk menjawab tantangan itu,"" ujar Johnny.""Sehingga kami tidak menjadi tukang sulap yang memberikan ilusi-ilusi pada rakyat. Jangan sampai pilpres kita ditandai dengan populisme, populisme yang hanya retorika saja,"" kata dia."
2,"Menurut IPW, Posisi Wakapolri Biasanya Diberikan ke Bintang Tiga - Kompas.com",", JAKARTA, KOMPAS.com - Komisaris Jenderal (Purn) Syafruddin telah dilantik menjadi Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi (PAN-RB), menggantikan Asman Abnur.Dengan demikian, posisi Wakil Kepala Polri yang sebelumnya dijabat Syafruddin otomatis kosong.Beredar kabar Kapolda Metro Jaya Irjen  Idham Azis akan digeser menduduki posisi  Wakapolri yang baru.Namun, Ketua Presidium Indonesia Police Watch ( IPW) Neta S Pane mempermasalahkan jika rencana itu benar dilakukan. Sebab, menurut Neta, pengangkatan Idham tidak mempertimbangkan urutan kepangkatan dan jabatan atau urut kacang.""Selama ini, pengangkatan orang nomor dua di Polri itu (Wakapolri) selalu diambil dari bintang tiga senior dan tidak pernah tidak urut kacang atau melompat dari bintang dua,"" ujar Neta S Pane, melalui keterangan tertulis, Rabu (15/8/2018).Baca juga: Ini Kriteria Calon Wakapolri Pengganti Syafruddin Neta mengatakan, masih banyak perwira menengah polri yang lebih senior.Diketahui anggota Polri yang kini berpangkat Komjen (bintang tiga) berjumlah delapan orang yakni. Mereka adalah Putut Eko Bayu Seno, Moechgiyarto, Ari Dono Sukmanto, Heru Winarko, Lutfi Lubihanto, Unggung Cahyono, Suhardi Alius, dan Mochamad Iriawan.Menurut Neta S Pane, mereka semua berpotensi untuk mengisi jabatan Wakapolri yang masih kosong saat ini.Sementara itu, terdapat puluhan anggota Polri kini berpangkat Irjen (berpangkat bintang dua). Namun, satu nama yang santer dikabarkan menjadi calon kuat Wakapolri adalah Idham Azis, sosok Kapolda Metro Jaya saat ini.Neta menuturkan, dari pendataan IPW, sejak era Presiden Jokowi pertimbangan jabatan dan kepangkatan berjenjang tak diperhatikan lagi.""Mantan ajudan Jokowi misalnya, langsung dimutasi menjadi Kapolda Banten. Padahal di era sebelumnya, semua mantan ajudan masuk Mabes Polri lebih dulu, setelah beberapa bulan baru mutasi jadi Kapolda,"" kata Neta.""Begitu juga mantan Kapolresta Solo karena sukses mengamankan pernikahan putri Jokowi dimutasi jadi Wakapolda Jateng. Lalu belum lama ini Korsespri Kapolri dimutasi jadi Wakapolda Sumut,"" ujarnya.Baca juga: Ketua DPR Sapa Idham Aziz ""Pak Wakapolri""IPW khawatir jika penentuan jabatan sering melangkahi sistem ""urut kacang"", maka akan menimbulkan kecemburuan di internal Polri, terutama para perwira.""Ini sangat berbahaya bagi kelangsungan dan sistem kaderisasi,"" ucapnya.Berdasarkan catatan Kompas.com, kenaikan jabatan secara pesat juga pernah terjadi di era Susilo Bambang Yudhoyono. Kenaikan pesat ini dialami Timur Pradopo yang naik pangkat dan meraih dua bintang dalam satu hari.Saat itu, Timur Pradopo yang menjabat Kapolda Metro Jaya dan berpangkat Irjen naik pangkat menjadi Kepala Badan Pemeliharaan Keamanan Polri yang berpangkat Komjen pada Senin pagi, 4 Oktober 2010.Sorenya, Timur Pradopo langung diangkat oleh Presiden SBY menjadi Kapolri dan berpangkat Jenderal alias bintang empat.Adapun, nama Idham Azis disebut menjadi calon kuat Wakapolri selepas Komjen (Pol) Syafruddin dilantik sebagai Menteri PAN-RB. Meski demikian, belum ada konfirmasi terkait rumor tersebut."
3,Sekjen PPP: Ketua Tim Kampanye Jokowi-Ma'ruf Tak Terpaku pada Figur - Kompas.com,", JAKARTA, KOMPAS.com - Sekjen  PPP Arsul Sani menyatakan, Presiden Joko Widodo tak akan terpaku pada figur dalam memilih ketua  tim kampanye nasional.Karena itu, kata Arsul, bisa saja ketua tim kampanye nasional pasangan bakal capres dan cawapres Joko Widodo-Ma'ruf Amin bukan sosok yang dikenal luas publik.Baca juga: Ketua Tim Pemenangan Jokowi-Maruf Mengerucut Tiga Nama, Ini Kata PDI-PArsul menambahkan,  Jokowi mengedepankan pengalaman dan kualitas sosok tersebut dalam mengorganisasi tim khususnya tim kampanye.""Ini orang bisa kerja enggak. Bahwa orang itu misalnya bisa kerja dan public figure, ya, bisa saja. Tapi yang akan dikedepankan orang kerja dan bisa memahami situasi,"" kata Arsul saat ditemui di Kantor DPP Partai Nasdem, Menteng, Jakarta, Rabu (15/8/2018).Baca juga: JK Tolak Jadi Ketua Tim Pemenangan Jokowi-Maruf, Ini Kata Sekjen PDI-PSaat ditanya apakah akan mengutamakan sosok yang memahami ekonomi karena oposisi banyak mengkritik sektor tersebut, Arsul mengatakan hal itu bisa saja dipertimbangkan.""Sedikit banyak bisalah. Paling tidak bisa merespons dan bisa menjawab,"" lanjut Arsul.Calon ketua tim sukses untuk pasangan bakal calon presiden dan wakil presiden Joko Widodo-Ma'ruf Amin sudah mengerucut ke tiga nama.Baca juga: Calon Ketua Timses Jokowi-Maruf Mengerucut Tiga Nama, Bukan dari ParpolHal ini disampaikan Ketua Umum Partai Persatuan Pembangunan (PPP) Romahurmuziy.""Ada tiga nama yang sudah kita list untuk menjadi ketua tim kampanye nasional Jokowi,"" kata Romy seusai bertemu Presiden Jokowi di Istana Merdeka, Jakarta, Rabu (15/8/2018).Kendati demikian, Romy tidak mau mengungkapkan siapa ketiga nama itu. Ia khawatir mereka akan kecewa apabila pada akhirnya tidak dipilih sebagai ketua tim sukses.Baca juga: Tolak Jadi Ketua Timses Jokowi-Maruf, JK Fokus Urus PemerintahanRomy hanya memberi petunjuk bahwa ketiga nama tersebut adalah laki-laki.""Saya belum bisa mengemukakan namanya, yang pasti tetap (inisialnya) M karena Mas ya, jadi laki-laki. Ini bukan sensitivitas gender karena memang laki-laki yang dipilih,"" kata dia."
4,Cerita Anak Penjual Lontong yang Dikukuhkan Presiden Jadi Paskibraka... - Kompas.com,", JAKARTA, KOMPAS.com - Suci Izdihar Hulwa tak bisa menutupi rasa bangganya. Ia menjadi salah satu dari 68 anggota Pasukan Pengibar Bendera Pusaka ( Paskibraka) yang dikukuhkan Presiden Joko Widodo di Istana Negara, Jakarta, Rabu (15/8/2018).Rasa bangganya itu bercampur dengan semangat lantaran pengukuhan itu memiliki arti, hari penugasan semakin dekat.""Bangga dapat hadir di sini, perasaan saya senang dan lebih bersemangat. Apalagi mendekati hari-H ya,  17 Agustus 2018,"" ujar Suci kepada wartawan usai prosesi pengukuhan.Baca juga: Jokowi Kukuhkan 68 Anggota Paskibraka 17 Agustus 2018Soal di mana posisinya saat Upacara Kemerdekaan RI nanti, Suci tidak mengetahui hal itu. Sebab, penentuan posisi itu baru akan diumumkan pada pagi hari-H.Selama ini, Suci dan rekan-rekan hanya mendapatkan tempaan fisik dan mental agar siap ditempatkan di manapun.Tempaan setiap hari itu tidak akan pernah dilupa. Menjelang hari H, ia justru merasa sedih karena artinya ia akan berpisah dengan rekan-rekan sesama anggota Paskibraka dari penjuru Indonesia.Baca juga: Kisah Tiga Pengibar Merah Putih Saat Proklamasi 17 Agustus 1945""Yang paling enggak bisa saya lupakan itu, keseharian di wisma. Bangun pagi masih ngantuk- ngantuk tapi sudah disuruh bangun. Langsung persiapan fisik, dilatih baris berbaris dan pemantapan formasi,"" ujar Suci.Apa yang ia capai kini, diakui Suci, adalah demi untuk membanggakan orangtua di kampung halaman.""Bapak dan Ibu saya di Sumatera Utara. Bapak kerja wiraswasta, tapi kadang bekerja, kadang tidak. Kalau Ibu, menjual lontong. Ini semua demi mereka,"" ujar dia.Baca juga: Ribuan Biker Siap Ramaikan Kemerdekaan di Lembah HarauIa tak akan pernah lupa pesan kedua orangtuanya untuk tetap semangat dan selalu menjaga kesehatan selama menjalani masa karantina di arena pelatihan, Cibubur, Jakarta Timur.Hal senada diungkapkan Paskibraka rekan Suci yang sama-sama mewakili Provinsi Sumatera Utara, Lucas Alexiendre.Anak kedua dari tiga bersaudara itu ingat betul ketika dinyatakan lulus seleksi nasional dan dipercaya bertugas di Istana Presiden. Saat itu, ia menelepon orangtuanya untuk memberitahukan kelulusannya.Baca juga: Akhir Pekan Ini, Yuk Napak Tilas 5 Tempat Wisata Sejarah Kemerdekaan RI""Jawaban Mama, serius Nak? Mama mau pingsan ini, gitu. Saya menjadi terharu,"" ujar Lucas.Diberitakan, Presiden Jokowi, Rabu siang, mengukuhkan 68 anggota Paskibraka yang akan bertugas pada upacara kemerdekaan ke-73 Republik Indonesia, 17 Agustus 2018 mendatang.Pengukuhan dilaksanakan di Istana Negara, Jakarta dengan disaksikan beberapa menteri di Kabinet Kerja, Ibu Negara Iriana Jokowi dan istri Wakil Presiden Jusuf Kalla, Mufidah Kalla.Baca juga: Pendaki Dilarang Gelar Upacara Kemerdekaan di Puncak MahameruAcara diawali dengan menyanyikan lagu Indonesia Raya dan dilanjutkan dengan pengucapan ikrar pemuda Indonesia.Presiden Jokowi mengatakan, ""dengan mengucap bismilahirrohmanirrohim, pada hari ini, saya mengukuhkan saudara-saudari sebagai Pasukan Pengibar Bendera Pusaka yang akan bertugas di Istana Merdeka pada tanggal 17 Agustus 2018.""""Semoga Tuhan Yang Maha Kuasa memberikan rahmat dan kemudahan dalam tugas negara ini,"" lanjut dia.Setelah itu, Jokowi menghampiri mereka satu per satu untuk bersalaman. "
5,"Rabu Malam Ini, Prabowo Temui Jusuf Kalla Bahas Pilpres - Kompas.com",", JAKARTA, KOMPAS.com - Bakal calon presiden yang juga Ketua Umum Partai Gerindra,  Prabowo Subianto, dijadwalkan akan bertemu Wakil Presiden  Jusuf Kalla pada Rabu (15/8/2018) malam.Sekjen Partai Gerindra Ahmad Muzani mengatakan, Prabowo akan mendatangi rumah dinas Kalla di Jalan Diponegoro, Jakarta Pusat, sekirar pukul 20.00 WIB.""Malam ini Pak Prabowo bertemu Pak JK dan tentu saja sebagai orang yang lebih senior, kedatangan beliau ke Pak JK penting,"" ujar Muzani saat ditemui di kediaman Prabowo, Jalan Kertanegara, Jakarta Selatan, Rabu (15/8/2018).Muzani mengatakan, dalam pertemuan itu Prabowo dan Kalla akan membahas  Pilpres 2019.Baca juga: SBY, AHY, Zulkifli, Aher Masuk Kandidat Ketua Tim Pemenangan Prabowo-SandiagaSeperti diketahui, Prabowo telah mendaftar sebagai bakal calon presiden berpasangan dengan bakal calon wakil presiden Sandiaga Uno.Namun, Muzani tidak menjelaskan lebih detail persoalan yang akan dibicarakan dalam pertemuan tersebut.""Soal pilpres. Dalam tradisi ketimuran kan yang lebih junior datang ke senior kan biasa. Apalagi ada hajat besar maka perlu silaturahim kepada orang yg dihormati dan dituakan. Itu penting,"" kata Muzani."
6,"Ketua Tim Pemenangan Jokowi-Ma'ruf Mengerucut Tiga Nama, Ini Kata PDI-P - Kompas.com",", JAKARTA, KOMPAS.com - Sekretaris Jenderal  PDI-P Hasto Kristiyanto mengatakan, tak perlu dipermasalahkan siapa yang akan mengisi jabatan ketua tim kampanye nasional pasangan bakal calon presiden dan bakal calon wakil presiden Joko Widodo-Ma'ruf Amin.Hal itu disampaikan Hasto menanggapi pernyataan Ketua Umum PPP Muhammad Romahurmuziy yang menyatakan bahwa ketua tim kampanye nasional  Jokowi-Ma'ruf mengerucut ke tiga nama dan bukan dari partai politik.Hasto menambahkan, tak perlu dibedakan figur partai dan nonpartai dalam memimpin tim kampanye nasional. Ia meyakini banyak figur nonpartai yang mampu memimpin tim kampanye nasional.""Kami juga enggak bedakan parpol atau nonparpol. Yang penting kualifikasi kepemimpinannya, orientasi pada strategi pemenangan dan pendalamannya. Itu yang diperlukan,"" kata Hasto saat ditemui di Kantor DPP Partai Nasdem, Menteng, Jakarta, Rabu (15/8/2018).Baca juga: Sekjen Golkar Sebut Ketua Tim Sukses Tingkatkan Elektabilitas PartaiIa menambahkan, Jokowi juga berpesan kepada tim kampanye agar tak memisahkan partai dengan relawan dalam memenangkan Pilpres 2019.Hasto meneruskan pesan Jokowi yang menginginkan partai dan relawan bersatu padu untuk memenangkan Pilpres 2019.Ia menambahkan, saat ini unsur partai dan relawan di Koalisi Indonesia Kerja yang mengusung Jokowi-Ma'ruf sudah menyatu sehingga tak mempermasalahkan sosok yang memimpin tim kampanye nasional nantinya.""Semuanya sama. Kan kami melebur. Sehingga di dalam tim kampanye nanti tidak dibedakan lagi mana komponen partai, relawan, paslon, semua jadi satu komponen. Komponen Jokowi-Ma'ruf,"" ucap Hasto.Baca juga: Calon Ketua Timses Jokowi-Ma'ruf Mengerucut Tiga Nama, Bukan dari Parpol"
7,"Melihat 4 ""Reshuffle"" Kabinet Pemerintahan Jokowi–JK... - Kompas.com",", JAKARTA, KOMPAS.com – Presiden Republik Indonesia Joko Widodo kembali melakukan perombakan alias  reshuffle kabinet pada hari ini, Rabu (15/8/2018).Ia melantik Syafruddin yang sebelumnya Wakil Kepala Polri menggantikan Asman Abnur sebagai Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi. Reshuffle ini merupakan kali keempat selama hampir empat tahun pemerintahan Jokowi-Jusuf Kalla berjalan.Alasan perombakan beragam, misalnya ketidakpuasan terhadap kinerja pejabat lama, mengisi kekosongan posisi, maupun alasan penyegaran kabinet.Seperti apa catatan dari empat kali reshuffle yang dilakukan Jokowi terhadap komposisi para pembantunya?Reshuffle IReshuffle pertama dilakukan saat pemerintahan  Jokowi-JK berjalan 10 bulan, tepatnya pada Rabu, 12 Agustus 2015.Saat itu, terdapat 4 posisi menteri dan jabatan lain di kabinet yang mengalami perubahan.Darmin Nasution didapuk sebagai Menko Bidang Perekonomian yang sebelumnya dipegang oleh Sofyan Djalil.Sofyan Djalil, yang sebelumnya menjabat Menko Bidang Perekonomian, diberi tanggung jawab baru sebagai Menteri PPN/Kepala Bappenas menggantikan Andrinof Chaniago.Posisi Menko Bidang Kemaritiman yang sebelumnya dijabat oleh Indroyono Susilo digantikan oleh Rizal Ramli.Presiden melantik Luhut Binsar Panjaitan sebagai Menko Polhukam, menggantikan Tedjo Edhy Purdijatno.Sebelum menjadi Menko Polhukam, Luhut menjabat sebagai Kepala Staf Kepresidenan. Jabatan ini kemudian diisi oleh Teten Masduki.Jokowi mencopot Rachmat Gobel dari posisi Menteri Perdagangan dan menggantikannya dengan Thomas Lembong.Presiden mengangkat Pramono Anung sebagai Sekretaris Kabinet menggantikan Andi Widjajanto.Reshuffle IIPada 27 Juli 2016, Presiden Jokowi kembali melakukan perombakan kabinet. Ada pergantian pada posisi 13 menteri dan satu badan. Ignasius Jonan dicopot dari jabatannya, dan posisi Menhub digantikan oleh Budi Karya Sumadi.Belum lama menjabat sebagai Menteri PPN, Sofyan Djalil digantikan oleh Bambang Brodjonegoro yang sebelumnya menjabat sebagai Menteri Keuangan.Posisi Bambang Brodjonegoro sebagai Menteri Keuangan digantikan oleh Sri Mulyani Indrawati hingga saat ini.Sofyan Djalil yang sebelumnya Menteri PPN dilantik menjadi Menteri Agraria dan Tata Ruang menggantikan Ferry Mursidan Baldan.Menteri ESDM Sudirman Said digantikan oleh Archandra Tahar.Posisi Saleh Husin sebagai Menteri Perindustrian digantikan oleh Airlangga Hartarto.Mendikbud yang sebelumnya dijabat oleh Anies Baswedan digantikan oleh Prof. Muhajir.Jokowi mempercayakan Eko Putro Sanjojo menjadi Menteri Desa dan PDTT menggantikan Marwan Jafar.Posisi Yuddy Chrisnadi sebagai Menteri PAN-RB digantikan oleh Asman Abnur.Menko Polhukam Luhut Binsar Panjaitan dipindahtugaskan menjadi Menko Kemaritiman dan posisinya sebagai Menko Polhukam digantikan oleh Wiranto.Posisi Rizal Ramli sebagai Menko Kemaritiman digantikan oleh Luhut Binsar Pandjaitan.Enggartiasto Lukita diberikan amanat sebagai Menteri Perdagangan menggantikan Thomas Lembong yang dirotasi menjadi kepala Badan Koordinasi Penanaman Modal (BKPM).Thomas Lembong menjabat Kepala BKPM menggantikan Franky Sibarani yang ketika itu ditugaskan sebagai Wakil Menteri Perindustrian.Franky Sibarani menjabat sebagai Wakil Menteri Perindustrian berdasarkan keputusan Presiden.Reshuffle IIIReshuffle ketiga dilakukan Jokowi pada 17 Januari 2018. Hanya satu kementerian yang mengalami perubahan ditambah dengan beberapa lembaga pemerintahan non-struktural.Menteri Sosial Khofifah Indar Parawansa mengundurkan diri karena mengikuti Pilkada Jawa Timur. Posisinya digantikan oleh Sekjen Partai Golkar Idrus Marham.Posisi Teten Masduki sebagai Kepala Staf Kepresidenan digantikan oleh Moeldoko. Teten ditugaskan sebagai Koordinator Staf Khusus Presiden. Reshuffle IVReshuffle IV dilakukan pada 15 Agustus 2018. Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi, Asman Abnur, digantikan oleh Syafruddin yang sebelumnya menjabat sebagai Wakil Kepala Polri. "
8,PBB Ajukan Sengketa Terkait Dapil yang Tak Lolos Verifikasi KPU - Kompas.com,", JAKARTA, KOMPAS.com - Partai Bulan Bintang ( PBB) menyerahkan berkas gugatan sengketa ke Badan Pengawas Pemilu ( Bawaslu).Berkas tersebut terkait dengan dua daerah pemilihan (dapil) PBB yang tidak lolos verifikasi Komisi Pemilihan Umum ( KPU), sehingga tidak tercantum dalam daftar calon sementara ( DCS) bakal calon legislatif (bacaleg).""Gugatan sudah kita masukan,"" kata kuasa hukum PBB Firmansyah Jayabaya di kantor Bawaslu, Jakarta Pusat, Rabu (15/8/2018).Baca juga: PBB Daftarkan 411 Bacaleg DPR, Salah Satunya Yusril Ihza MahendraTidak lolosnya dua dapil yang diajukan PBB menyebabkan KPU tidak dapat melanjutkan verifikasi 95 bacalegnya yang diajukan melalui dapil tersebut.Firman mengatakan, objek gugatan yang dilayangkan pihaknya adalah surat keputusan (SK) DCS.""Intinya ada 2 dapil kita yang di-TMS oleh KPU dan 95 caleg kita tidak diverifikasi oleh KPU,"" terang Firman.Baca juga: Partai Berkarya Minta KPU Hidupkan Kembali 142 Caleg yang Tak Penuhi SyaratDalam DCS yang diterbitkan oleh KPU, PBB hanya memiliki 382 bacaleg dengan 78 dapil.Angka itu jauh dari kuota maksimal jumlah bacaleg, lantaran pada masa pendaftaran bacaleg PBB sempat mengajukan sengketa ke Bawaslu terkait sengketa pendaftaran bacaleg.Sengketa tersebut terjadi setelah KPU tak meloloskan sejumlah berkas pendaftaran bacaleg PBB lantaran keterlambatan PBB dalam mendaftarkan berkas, serta kurangnya keterwakilan bacaleg perempuan di sejumlah dapil.Baca juga: Mantan Kabareskrim Polri Jadi Bakal Caleg PPPPasca mediasi sengketa, KPU menolak pengajuan caleg dari dua dapil yang diajukan PBB, yakni Jawa Barat III dan Jawa Barat VIII.Adapun petitum yang disertakan dalam pengajuan sengketa yaitu membatalkan SK DCS dan meminta KPU menerima dan melanjutkan verifikasi untuk 2 dapil dan 95 caleg."
9,Politisi PKB Yakin Ma'ruf Amin Disukai Kalangan Muda  - Kompas.com,", JAKARTA, KOMPAS.com - Ketua DPP Partai Kebangkitan Bangsa Lukman Edy meyakini KH  Ma'ruf Amin yang kini menjadi bakal calon wakil presiden pendamping Presiden Joko Widodo bisa diterima kalangan muda meskipun saat ini telah berumur 75 tahun.Hal itu disampaikan Lukman menanggapi potensi resistensi kaum milenial terhadap Ma'ruf Amin lantaran usianya yang telah mencapai 75 tahun.""Kalau soal usia tak terlalu tua, beliau lebih muda dari Pak JK (Jusuf Kalla) lho,"" kata Lukman di media center tim kampanye nasional Jokowi-Ma'ruf, Menteng, Jakarta, Rabu (15/8/2018).Ia menambahkan, kaum muda juga akan tertarik dengan sosok Ma'ruf lantaran ia dengan tegas memposisikan dirinya sebagai kiai yang moderat.Baca juga: Jokowi-Ma'ruf Amin Akan Elaborasi Ekonomi Syariah ke Nawacita IILukman mengatakan, di tengah meningkatnya populisme Islam, Ma'ruf Amin hadir dan dengan progresif menunjukan dirinya sebagai sosok yang moderat.Bahkan, kata Lukman, Ma'ruf berhasil menjembatani kepentingan umat Islam yang belum tersuarakan kepada Presiden Joko Widodo.""Beliau berhasil melakukan negosisasi dengan Pak Jokowi agar pemerintahan merespons populisme agama yang meningkat pasca Pilkada DKI,"" ujar Lukman.""Jadi pasca-dipilih Pak Jokowi, maka isu agama dan perpecahan bangsa itu menjadi cair. Jadi kedepan bangsa ini terdorong untuk lebih baik, seperti gimana membangun ekonomi ke depan, sumber daya manusia,"" kata dia."
