,Judul,Konten
0,"Bertemu Sudirman Said, Mahfud MD Tegaskan Tak Ada Tawaran Dukung Prabowo-Sandi : Okezone News",", JAKARTA - Mantan Ketua Mahkamah Konstitusi Mahfud MD menceritakan bila pertemuannya dengan Sudirman Said bukanlah sebuah bentuk tawaran untuk dirinya berpindah ke kubu Prabowo Subianto-Sandiaga Uno.  “Gini, Sudirman itu teman saya, saya sering berdiskusi tanpa pemihakan politik dengan siapa pun,"" ungkap Mahfud saat ditemui di Balai Sarbini, Jakarta, Senin (20/8/2018).Kemarin sore Pak @sudirmansaid dan Pak @saididu berkunjung ke rumah saya di Yogya. Silaturrahim biasa dan berdiskusi tentang dunia sepakbola. Keduanya adalah kawan lama saya. Terimakasih atas kunjungan 2 jamnya, sahabat-sahabat. pic.twitter.com/pS0YDAViZC— Mahfud MD (@mohmahfudmd) August 19, 2018 Mahfud melanjutkan, pertemuannya dengan Sudirman yang notabennya sebagai politisi bukanlah sesuatu yang baru baginya. Sebab ia kerap kali bertemu dengan siapa saja baik  politisi atau tidak untuk berdiskusi.  ""Banyak jugalah. Diskusi saja, semua datang,"" jelas dia.  Oleh sebab itu, Anggota dewan pengarah Badan Pembina Ideologi Pancasila (BPIP) menggarisi bilamana pertemuan Sudirman untuk menawarkan dirinya bergabung ke Tim Sukses Koalisi Prabowo - Sandiaga.  “Enggak ada tawaran itu (pindah ke timses Prabowo-Sandiaga), enggak ada,” tukasnya. (fid)"
1,Rencana Prabowo Temui Jokowi Dianggap Sowan Biasa ke Kepala Negara : Okezone News,", JAKARTA - Juru Bicara Tim Pemenangan Jokowi-Ma'ruf Amin dari Partai Perindo, Denny Adin menganggap rencana Prabowo Subianto yang ingin bertemu dengan Presiden Joko Widodo sebagai hal yang biasa. Adin mengatakan pada hakikatnya, Prabowo menemui Jokowi bukan sebagai rivalnya, namun sebagai anak bangsa yang sudah maju sebagai calon presiden (capres) dan melaporkan kepada kepala negara.“Ini sah-sah saja walau pertarungan belum dimulai, bagaimana pun juga saat ini posisinya berbeda, Pak Jokowi sebagai presiden dan Prabowo ini melaporkan bahwa sudah masuk dalam pencalonan jadi capres, “katanya kepada Okezone, Senin (20/8/2018). Pertemuan itu diperkirakan tidak ada bedanya ketika Prabowo-Sandi menemui Wakil Presiden RI, Jusuf Kalla (JK) di rumah dinasnya beberapa waktu lalu. “Jadi harus bisa memisahkan saat ini hadir dia (Prabowo) sedang melaporkan, kemarin ketemu Pak JK kan, sekarang berkunjung ke Presden, jadi ya sebagai calon yang maju yang harus sowanlah kepada kepala negara. Ini suatu sikap kenegarawan,” tuturnya. Menurut Adin, tensi politik saat ini berjalan normal, baik di tingkat akar rumput hingga ke jajaran elite. Yang terjadi hanya kegaduhan di media sosial. kondisi di sosmed-lah yangmembuat seakan-akan iklim politik di Indonesia tidak kondusif. “Pastinya sebenarnya gini ini panas-panas benar tidak terjadi di jajaran kita atau di kalangan atas tapi panas itu sebenarnya di sosmed. Kalau kita pelajari, kita analisa, sosmed itu selalu jelek saja, jadi apa yang dilakukan Jokowi pasti jelek dinilainya. ini yang perlu diredam itu di sosmed ,” kata dia.           (qlh)"
2,"Disinggung Posisi KH Ma'ruf Amin di MUI dan NU, Golkar Pilih Fokus Pemenangan : Okezone News",", JAKARTA – Salah satu partai pengusung Joko Widodo (Jokowi)-Maruf Amin, Partai Golkar, enggan mencampuri desakan dari berbagai pihak yang meminta Calon Wakil Presiden Maruf Amin mundur dari jabatan di Pengurus Besar Nahdlatul Ulama (PBNU) dan Majelis Ulama Indonesia (MUI).  “Saya pikir, itu serahkan kepada mekanisme di internal dua ornagisasi itu ya. Kita tidak pada posisi yang tidak masuk pada domainnya,”kata Wasekjen Partai Golkar, Maman Abdurrahman kepada Okezone, Senin (20/8/2018). Maman mengaku, hingga saat ini dirinya bersama parpol-parpol yang tergabung dalam Koalisi Indonesia Kerja (KIK) lebih fokus untuk menyusun strategi pemenangan Jokowi–Ma'ruf Amin.“Yang terpenting bagi kita hari ini mempersiapkan langkah-langkah strategis maupun taktis terkait pemenangan Pak Jokowi dan Kiai Maruf,” tutupnya.  Sebagaimana diketahui, setelah Presiden Jokowi menunjuk Kiai Ma'ruf yang diketahui menjabat sebagai Ketua MUI dan Rais Aam di PBNU, ada sejumlah pihak termasuk mantan Rais Aam PBNU KH Ahmad Mustofa Bisri atau yang akrab disapa Gus Mus, mendesak agar Ma'ruf Amin memundurkan diri sebagai Ketua MUI.          (aky)"
3,Partai Perindo Yakin Bisa Sumbang Suara Pemilih Pemula untuk Jokowi-Ma'ruf Amin : Okezone News,", JAKARTA – Juru Bicara Pemenangan pasangan Joko Widodo (Jokowi)-Ma'ruf Amin dari Partai Perindo, Denny Adin mengaku pihaknya memiliki cara untuk meraih kemenangan pasangan yang didukungnya itu dalam Pilpres 2019.  Menurut Adin, peta kekuatan Jokowi–Maruf jauh lebih unggul dibandingan dengan penantangnya yakni Prabowo Subianto–Sandiaga Salahuddin Uno. Hal ini dapat dibuktikan dengan kekuatan parlemen yang dimiliki oleh koalisi Indonesia Kerja. Denny Adin“Kalau kita omongin angka di parlemen saat ini bagaimanapun juga pihak incumbent (Jokowi) lebih tinggi angkanya lebih unggul,” katanya kepada Okezone, Senin (20/8/2018).  Selain itu, Koalisi Indonesia Kerja juga akan menyasar suara pemilih pemula yang mencapai 40 hingga 45 persen.  “Sekarang ini kita tahu ada 40 hingga 45 persen itu pemilih pemula, ini sasaran kita yang akan jadi swing voter buat kita kalau kita berdasarkan data baik yang ada di parlemen,” ungkapnya.  Selain memaksimalkan kekuatan di parlemen, parta-partai baru yang mendukung Jokowi dua periode seperti Partai Perindo dan Partai Solidaritas Indonesia dipercaya memantapkan kemenangan Jokowi-Maruf.  “Dukungan partai baru saat ini mendukung Jokowi-Amin turut menguatkan di bidang pemuda dan milenial untuk menarik simpati para pemilih pemula,” tutupnya.          (aky)"
4,Sekjen Perindo: Jubir Jokowi-Ma'ruf Dibatasi 8 Orang    : Okezone News,", JAKARTA - Sekertaris Jenderal DPP Partai Persatuan Indonesia (Perindo) Ahmad Rofiq mengatakan, partainya telah menerapkan strategi pemenangan untuk pasangan Joko Widodo (Jokowi) dan Ma'ruf Amin.  Menurut Rofiq, salah satu strategi yang dilakukan adalah dengan membebastugaskan bakal caleg menjadi tim pemenangan pasangan Jokowi-Ma'ruf. Menurut, tim pemenangan dari Perindo didominasi yang bukan caleg.""Jadi biar mereka melakukan optimalisasi peran sekaligus melakukan koordinasi ke tingkat bawah ke internal partai lebih maksimal,"" ujar Rofiq di Rumah Cemara, Menteng, Jakarta, Minggu (19/8/2018).  Diakui Rofiq, jubir pemenangan memang banyak dari kalangan caleg. Namun jika melihat dari susunan tim dari tim pemenangan hanya membatasi delapan orang juru bicara (Jubir) Jokowi-Ma'ruf.  ""Jubir yang ada di tim pemenangan ini sebagian mewakili partai sebagian mewakili profesional ahli,"" ungkapnya.  Sementara itu, dari seratusan orang yang telah mengikuti pelatihan jubir kampanye nasional akan ditugaskan sebagai influencer.  ""Mereka adalah influencer, 8 jubir salah satunya yang besok didaftarkan,"" jelas Wakil Sekretaris tim kampanye Jokowi-Ma'ruf ini.           (wal)"
5,Jubir Nasional Tim Kampanye Jokowi-Ma'ruf Silaturahmi dengan Relawan Sulut    : Okezone News,", MANADO - Juru bicara nasional tim kampanye Jokowi-Ma'ruf Amin melakukan silaturahmi dengan para pimpinan relawan Jokowi di Sulawesi Utara (Sulut). Pertemuan tersebut merupakan konsolidasi antara jaringan relawan yang ada di daerah khususnya Sulut dengan tim juru bicara nasional.  Juru bicara nasional, Yerry Tawalujan mengatakan, perlu adanya konsolidasi karena apa yang terjadi di daerah itu akan mempengaruhi tingkat nasional dan apa yang terjadi di nasional akan berimbas ke daerah.Oleh karena itu, dari tim pemenangan, tim juru bicara kampanye nasional Jokowi-Ma'ruf Amin itu akan bekerja sama dengan para relawan yang ada di daerah di setiap provinsi karena para relawan ujung tombak.  ""Saya sebagai juru bicara tim kampanye nasional Jokowi - Ma'ruf Amin memberi apresiasi yang tinggi kepada rekan-rekan dari berbagai organ jaringan relawan Jokowi - Ma'ruf Amin di Sulut karena mereka teman-teman ini sangat militan dan sangat antusias untuk memenangkan presiden terbaik kita,"" jelas Yerry, Minggu (19/8/2018).  Jokowi  merupakan Presiden terbaik yang pernah ada di Republik Indonesia dan itu diakui oleh dunia bahwa Pak Presiden Jokowi adalah presiden terbaik se Asia dan Australia. Orang-orang di Sulut itu adalah orang-orang pintar, orang-orang pandai yang tidak mudah dibodoh-bodohi hanya orang bodoh yang ingin mengganti Presiden.  Menurutnya, hanya orang bodoh yang ingin menukar Presiden terbaik di dunia, Presiden terbaik yang pernah ada di Indonesia dengan presiden yang enggak tahu dari mana asalnya, yang tidak punya kinerja, yang tidak punya track record dalam membangun republik ini.  ""Malah kalau boleh dikatakan, track record kegagalan itu ada, tapi track record untuk membangun belum terbukti, nah itulah sebabnya kami mengajak dari Sulawesi Utara kali mengajak 33 provinsi yang lain di Indonesia ikutlah Sulawesi Utara karena kami akan memenangkan Pak Jokowi dan Ma'ruf Amin di Sulawesi Utara 80 persen,"" tegas Yerry.   Jokowi dan Ma'ruf amin adalah pasangan terbaik untuk Indonesia, pasangan rekonsiliatif karena Jokowi adalah pemimpin bangsa dipadankan dan disatukan dengan Ma'ruf Amin yang adalah pemimpin umat pemimpin ulama.  ""Nah, kalau pemimpin bangsa dan pemimpin umat, pemimpin ulama ini disatukan itulah berkah untuk Indonesia, itulah berkah untuk republik ini, oleh karena itu seluruh rakyat Indonesia jangan menolak berkah dari Tuhan, ini pasangan terbaik Jokowi, Ma'ruf Amin,"" pungkasnya.           (wal)"
6,"Ma'ruf Amin Bertemu Habib Rizieq di Makkah, Romi: Belum Ada Konfirmasi    : Okezone News",", JAKARTA - Ketua Umum DPP Partai Persatuan Pembangunan (PPP) Romahurmuziy mengatakan Ma'ruf Amin saat ini tidak memiliki agenda politik tapi bersilaturrahim dengan petinggi-petinggi NU disamping melaksanakan ibadah haji di Tanah Suci, Arab Saudi.  ""Selaku pemimpin tertinggi NU, Kiai Ma'ruf Amin memanfaatkan momentum haji ini untuk mengumpulkan seluruh cabang istimewa yang tersebar di seluruh dunia dan saya kira tidak akan ada agenda politik selama kesana karena murni melaksanakan ibadah haji,"" kata Romy di Jakarta, Minggu (19/8/2018).Ia juga mengaku belum mendapatkan konfirmasi adanya pertemuan bakal calon wakil presiden pendamping Joko Widodo dalam Pilpres 2019 itu dengan Habib Rizieq Shihab di Arab Saudi.  Menurut Romy, Ma'ruf Amin telah merencanakan keberangkatannya ke Tanah Suci sejak jauh hari sebelum ia tahu bahkan tidak berpikiran sama sekali akan dipilih sebagai balon wakil presiden.  ""Jadi sejauh ini kami belum mendapatkan informasi tentang pertemuan itu atau rencana ada pertemuan tersebut,"" kata dia.  Romy mengatakan, Ma'ruf hanya menghadiri silaturrahim ulama NU yang ke-17 yang dihadiri para petinggi NU dari cabang-cabang istimewa di luar negeri.  Secara umum, kedatangan Ma'ruf di Tanah Suci tersebut guna memenuhi undangan salah satu penyelenggara ibadah haji khusus (PIHK) guna mengisi khutbah untuk JCH yang wukuf di Arafah.  Wukuf Arafah yaitu amalan rukun haji yang menyuruh umat Islam yang berhaji untuk berdiam diri dan memperbanyak ibadah di Padang Arafah.  Jamak berlaku bahwa PIHK mengundang tokoh-tokoh tertentu untuk mengisi khutbah wukuf bagi jamaah biro travel haji terkait.  Kapasitas Ma'ruf sebagai Ketua Umum Majelis Ulama Indonesia menjadi kredit tersendiri sehingga PIHK terkait mengundang Rais Aam Pengurus Besar Nahdlatul Ulama itu.           (wal)"
7,Relawan 'Sarung Jokowi' Akan Bagikan 1 Juta Sarung ke 14 Ribu Pesantren : Okezone News,", JAKARTA - Ketua Umum Partai Persatuan Pembangunan (PPP) Romahurmuziy dan sejumlah elit politik berlambang Ka'bah tersebut mendeklarasikan Sahabat Romahurmuziy Pendukung Jokowi (Sarung Jokowi). Deklarasi dilakukan di Gedung Joang 45, Menteng, Jakarta, Minggu (19/8/2018), terlihat para relawan mengenakan kain sarung dan baju putih bertuliskan Sarung Jokowi.Romahurmmuziy yang akrab disapa Romi juga mengenakan kain sarung berwarna putih dan hijau dipadu baju koko putih dilengkapi sorban berwarna putih bercorak kotak-kotak hijau yang disampirkan di bahu serta kopiah hitam. Salah satu bentuk dukungan kepada Joko Widodo dan Ma'ruf Amin sebagai pasangan bakal calon presiden dan bakal calon wakil presiden pada pemilihan presiden 2019, akan dibagikan sejuta kain sarung ke 14 ribu pesantren di seluruh Indonesia.Pembagian sejuta kain sarung tersebut dilakukan karena Joko Widodo yang biasa disapa Jokowi merupakan salah seorang pemimpin yang suka mengenakan sarung.   Presiden Jokowi saat di Madura (Biro Pers Setpres) Jokowi mengumumkan pencapresannya pada Pilpres 2019 dengan menggandeng tokoh NU yang juga Ketua Umum Majelis Ulama Indonesia Ma'ruf Amin sebagai pendampingnya. Sembilan partai politik pendukung Joko Widodo menyepakati nama Koalisi Indonesia Kerja dalam kontestasi politik Pilpres 2019. Sebanyak sembilan partai politik yang tergabung dalam Koalisi Indonesia Kerja yakni PDI Perjuangan, Nasdem, Partai Golkar, Hanura, PPP, PKB, PKPI, Perindo, dan PSI. Selain partai politik pendukung, sejumlah relawan baik dari pusat maupun daerah juga sudah menyatakan dukungannya kepada pasangan tersebut.          (sal)"
8,Koalisi Jokowi Akan Optimalkan Kampanye di 9 Provinsi : Okezone News,", JAKARTA – Tim Koalisi Indonesia Kerja (KIK) akan berkampanye maksimal mengerahkan semua kekuatannya untuk meningkatkan suara Joko Widodo-KH Ma’ruf Amin pada Pilpres 2019 terutama di sembilan provinsi. Kesembilan provinsi itu jadi fokus karena pada Pilpres 2014 Jokowi kalah suara. “Kalau melihat peta 2014 itu kan Pak Jokowi ada di beberapa provinsi yang lemah, termasuk Aceh, Sumbar, NTB, Kalsel, Jabar, Banten,” kata Sekretaris Jenderal Partai Perindo, Ahmad Rofiq usai rapat Tim KIK di Rumah Cemara, Menteng, Jakarta Pusat, Minggu (19/8/2018).“Jadi di sembilan provinsi itu seluruh parpol koalisi akan melakukan optimalisasi, kita akan survei, juga akan menggerakkan organ partai, relawan, dan juga para caleg,” lanjut Rofiq. Menurutnya Tim KIK akan berkampanye  stimultan antara pemenangan partai dan pemenangan pilpres. Di samping itu, akan ada perhatian khusus mendalam terkait program apa akan diberikan untuk masyarakat.Rofiq menyatakan pihaknya optimis bisa meraih suara maksimal di berbagai daerah saat Pilpres. “Kita mau mengotimalkan seluruh dapil tidak pilih-pilih, tapi kita inginnya paling tidak 50 persen ‎dapil Perindo dapat berkontribusi,” ujarnya. Tim pemenangan di Perindo sendiri akan bergerak secara stimultan untuk memenangkan Pileg dan Pilpres. Tim itu dinamakan Top 9. “Tim operasi pemenangan 9, Partai Perindo,” tukas Rofiq. “Setiap apa yang dilakukan aktivitas politik dari Perindo, satu tarikan napas dengan Pileg maupun Pilpres,” lanjut mantan ketua umum Ikatan Mahasiswa Muhammadiyah itu.           (sal)"
9,"Bandingkan Isu Ekonomi Prabowo-Sandi, Sekjen PDIP: Jokowi Lebih Punya Pengalaman    : Okezone News",", JAKARTA - Sekretaris Jenderal Partai Demokrasi Indonesia Perjuangan (PDI-P) Hasto Kristiyanto mengatakan, pasangan Joko Widodo (Jokowi) - Ma'ruf Amin tidak terlalu berpengaruh dengan isu perekonomian yang dimainkan oleh pasangan Prabowo Subianto - Sandiaga Uno.  Sebab, kata Hasto, Jokowi lebih memiliki pengalaman yang luas dalam isu perekonomian. Hal itu ‎sejalan dengan pembelajaran Jokowi dalam memimpin Indonesia selama empat tahun belakangan ini.""Malah bagus (isu ekonomi). Karena Pak Jokowi punya pengalaman yang sangat luas,"" kata Hasto di rumah pemenangan Jokowi-Ma'ruf Amin, di Rumah Cemara nomor 19, Menteng, Jakarta Pusat, Minggu (19/8/2018).  Menurut Hasto, Jokowi sudah paham dalam mengendalikan inflasi di Indonesia selama memimpin Indonesia. Tak hanya itu, Jokowi juga tahu betul bagaimana menekan harga Bahan Bakar Minyak (BBM) dalam empat tahun kepemimpinannya.  ""Beliau sangat paham pengendalian inflasi, sangat paham bagaimana BBM menjadi satu harga, bagaimana konfigurasi dalam sistem energi nasional jadi lebih berimbang, lebih berdaulat, sementara yang disana masih ekonomi korporasi, sehingga kami siap kalau gagasan ekonomi itu mau diangkat, itu merupakan hal yang sangat baik,"" terangnya‎.   Hasto menambahkan, kekuatan isu ekonomi yang dipunyai Jokowi didukung oleh pasangannya Ma'ruf Amin. Pasalnya, Ma'ruf Amin sendiri punya latar belakang pengetahuan ekonomi yang cukup ketika menjabat di Komisi VI DPR RI.  ""KH Ma'ruf sendiri pernah menjadi pimpinan komisi 6 yang fokus pada kebijakan indsutri, kebijakan BUMN, kebijakan perdagangan, kebijakan UMKM, ekonomi keumatan versus ekonomi koperasi, juga koorporasi, itu kan jauh lebih luas,"" pungkasnya.           (wal)"
