,Judul,Konten
0,Mahfud MD Mundur dari BPIP Bila Gabung Tim Sukses Capres-Cawapres - Pilpres Liputan6.com,",Liputan6.com, Jakarta - Mahfud MD menegaskan tidak akan menjadi tim sukses koalisi mana pun. Diamenyatakan wajib bersikap netral terkait jabatanya di Badan Pembina Ideologi Pancasila (BPIP) sebagai anggota dewan pengarah.""Saya berada di BPIP. BPIP ditugaskan presiden untuk menata ideologi, tentu termasuk bagaimana netralitas penyelenggara negara. Maka dari itu kalau saya masuk timses mana pun saya tidak netral,"" kata Mahfud di Balai Sarbini, Jakarta, Senin (20/8/2018).Baca JugaMahfud mengaku saat ini tidak ada tawaran dari kubu mana pun untuk bergabung menjadi tim sukses. Yang jelas, ia menegaskan akan mundur dari BPIP bila nantinya bergabung di salah satu kubu tim sukses.""Memang pilihannya itu, mundur atau jadi tim sukses, begitu kalau bagi saya. Tapi (sejauh ini) tidak ada tawaran,"" jelas dia.Mahfud memastikan komunikasinya dengan kedua kubu masih terjalin baik. Walau sempat dikagetkan dengan pembatalan menjadi cawapres Jokowi, Mahfud mengaku hal itu bukan menjadi hal serius. "
1,"Komentari Aksi Moge Jokowi, Sandiaga Singgung Kaum Milenial - Pilpres Liputan6.com",",Liputan6.com, Jakarta - Bakal Calon Wakil Presiden Sandiaga Uno bicara soal aksi Jokowi di upacara pembukaan Asian Games. Menurutnya, penampilan Jokowi yang bermanuver menggunakan sepeda motor sangat menghibur.""Pembukaannya sukses banget dan ke depannya adalah sukses ekonomi (dampak Asian Games) kita lagi memantau terus,"" kata Sandiaga di Kawasan Kota Tua, Jakarta Barat, Senin (20/8/2018).Baca JugaDia mengaku tak bisa melakukan aksi yang diperagakan Jokowi. Sandiaga mengatakan tak akan memaksakan diri beraksi seperti itu.Jika dipaksakan tampil seperti itu justru akan meninggalkan citra jelek di kalangan milenial. Prabowo-Sandiaga dalam beberapa kali kesempatan menyatakan akan mengincar segmen ini untuk mendulang suara.""Milenial senengnya yang authentic, senengnya yang relevan dan seneng yang talkable,"" Sandiaga berujar.Ia menilai kalangan tersebut ingin mendapat sesuatu yang relevan bagi mereka.""Talkable itu harus menjadi pembicaraan dan harus menjadi sesuatu yang seru kalau dibicarakan di antara temen-temen milenial,"" Sandiaga memungkasi.* Update Terkini Asian Games 2018 Mulai dari Jadwal Pertandingan, Perolehan Medali hingga Informasi Terbaru dari Arena Pesta Olahraga Terbesar Asia di Sini.Saksikan video pilihan di bawah ini"
2,Cak Imin: Siapa Tawari Mahfud Md Jadi Ketua Tim Pemenangan Jokowi-Ma'ruf? - Pilpres Liputan6.com,",Liputan6.com, Jakarta - Ketua Umum Partai Kebangkitan Nasional (PKB) Muhaimin Iskandar alias Cak Imin mengomentari kabar anggota Dewan Pengarah Badan Pembinaan Ideologi Pancasila (BPIP) Mahfud Md yang menolak menjadi ketua tim pemenangan bakal calon presiden dan wakil presiden Presiden Joko Widodo (Jokowi) dan KH Ma'ruf Amin.Dia bahkan mengaku tidak pernah mengetahui siapa pihak yang pernah menawarkan Mahfud.Baca Juga""Saya tidak tahu siapa yang nawarin Pak Mahfud dan apakah sudah menolak atau menerima saya belum tahu. Siapa yang nawarin juga?"" kata Cak Imin di Kompleks Parlemen, Senayan, Jakarta, Senin (20/8/2018).Dia juga tidak mempermasalahkan jika Mahfud Md menjadi ketua tim pemenangan Prabowo-Sandiaga di Pilpres 2019. Namun, kata dia, koalisi Jokowi tetap berharap mantan Ketua MK itu mendukung Jokowi.""Engga masalah, tahun lalu 2014 juga ada. Tapi ya artinya kalau mau jadi bagian dari Pak Jokowi bagus, itu yang kita harapkan,"" ungkapnya.Diketahui, Mahfud Md angkat suara terkait pertemuan dengan Sudirman Said. Menurut Mahfud, pertemuan tersebut sangat biasa dan sudah sering terjadi, meski kini Sudirman berada di kubu Prabowo Subianto-Sandiaga Uno.""Gini, Sudirman itu teman saya, saya sering berdiskusi tanpa pemihakan politik dengan siapa pun,"" kata Mahfud usai menjadi tamu PSI di Balai Sarbini, Semanggi, Jakarta, Senin (20/8).Mahfud menegaskan tidak ada cikal pertemuan Sudirman untuk menawarkan dirinya bergabung ke Tim Sukses Koalisi Prabowo-Sandiaga. Menurut dia, tugasnya di Badan Pembina Ideologi Pancasila (BPIP), adalah menjadi seorang pejabat negara yang netral dan tak berpihak ke mana pun.""Tidak ada tawaran, karena saya berada di BPIP. BPIP ditugaskan presiden untuk menata ideologi, tentu termasuk bagaimana netralitas penyelenggara negara,"" ujarnya.Reporter: Sania MashabiSumber: Merdeka.com * Update Terkini Asian Games 2018 Mulai dari Jadwal Pertandingan, Perolehan Medali hingga Informasi Terbaru dari Arena Pesta Olahraga Terbesar Asia di Sini. Saksikan video pilihan di bawah ini"
3,"Beri Wejangan di Kopdar PSI, Mahfud Md Disoraki 'Calon Presiden 2024' - Pilpres Liputan6.com",",Liputan6.com, Jakarta - Mantan Ketua Mahkamah Konstitusi (MK) Mahfud Md hadir dalam kopi darat calon legislatif Partai Solidaritas Indonesia (PSI). Lewat pidato pembukanya, Mahfud meminta mereka untuk menjauhi tindakan korupsi.""Saat orang mulai terjun di politik, orang gegap gempita ingin memperbaiki. Tapi kalau sudah masuk (parlemen) godaan banyak,"" kata Mahfud di Balai Sarbini, Jakarta, Senin (20/8/2018).Baca JugaMahfud tak memungkiri, keberadaan partai politik di Indonesia memiliki citra yang buruk. Karenanya, dia berharap lahirnya PSI dan calon anggota dewan dari partai besutan Grace Natalie ini bisa menjadi virus positif di perpolitikan Indonesia.""Saudara sudah dibekali untuk menjadi caleg untuk anggota DPR, saya sejak awal mendukung kelahiran PSI ini, sebagai partai baru dengan maksud dan harapan menjadi virus positif perpolitikan Indonesia,"" ucap Mahfud Md.Mahfud menegaskan, terciptanya negara demokrasi yang baik didukung dengan empat pilar, yakni legislatif, yudikatif, eksekutif, dan media. Dia pun percaya, jika kelak PSI bisa menjaga empat hal tersebut tetap baik, maka panggilan sejarah akan bisa menjadi hal baru bagi Indonesia dan PSI sendiri.""Sekarang ini, pilar-pilar itu mulai keropos, dimakan rayap, dan oleh karena itu PSI harus memenuhi panggilan sejarah untuk memperbaiki itu,"" pungkas Mahfud.Usai memberi wejangannya, Mahfud langsung mendapat sorak dukungan dari ratusan kader PSI. Mereka meneriakkan yel-yel kepada Mahfud Md untuk maju di kancah perpolitikan 2024.""Mahfud 2024, calon presiden,"" teriak sorak massa PSI. * Update Terkini Asian Games 2018 Mulai dari Jadwal Pertandingan, Perolehan Medali hingga Informasi Terbaru dari Arena Pesta Olahraga Terbesar Asia di Sini. Saksikan video pilihan di bawah ini:"
4,"Mahfud Md: Diskusi Tak Selalu dengan Koalisi Prabowo, tapi juga Jokowi - Pilpres Liputan6.com",",Liputan6.com, Jakarta - Mahfud Md mengkarifikasi pertemuan internalnya dengan Sudirman Said beberapa hari lalu. Menurut Mahfud, pertemuan tersebut adalah hal biasa dan sudah sering terjadi, meski kini Sudirman berstatus sebagai Tim Koalisi Prabowo-Sandiaga.""Gini, Sudirman itu teman saya, saya sering berdiskusi tanpa pemihakan politik dengan siapa pun,"" kata Mahfud Md di Balai Sarbini, Semanggi, Jakarta, Senin (20/8/2018).Baca JugaMahfud menjelaskan, pertemuannya dengan politikus terjadi tidak hanya dengan Sudirman. Melainkan juga rekan koalisi Tim Jokowi-Ma'ruf, seperti Ketum PSI Grace Natalie dan Sekjen PSI Rajajuli Antoni.""Jadi ketemu dengan Sudirman sering sekali. Bukan hanya Sudirman, banyak sekali (lainnya). Apalagi dengan kelompok Pak Jokowi, ini ada (menunjuk Grace Natalie), kita diskusi saja semua,"" jelas dia.Karena itu, Mahfud menegaskan Sudirman Said tidak menawarkan dirinya bergabung ke Tim Sukses Koalisi Prabowo-Sandiaga.Menurut dia, tugasnya di Badan Pembina Ideologi Pancasila (BPIP), adalah menjadi seorang pejabat negara yang netral dan tak berpihak kemana pun.""Tidak ada tawaran, karena saya berada di BPIP. BPIP ditugaksan presiden untuk menata ideologi, tentu termasuk bagaimana netralitas penuelenggara negara,"" Mahfud memungkasi. * Update Terkini Asian Games 2018 Mulai dari Jadwal Pertandingan, Perolehan Medali hingga Informasi Terbaru dari Arena Pesta Olahraga Terbesar Asia di Sini. Simak video menarik berikut di bawah:"
5,"Ridwan Kamil, TGB, Lukas Enembe Masuk Tim Kampanye Jokowi-Ma'ruf - Pilpres Liputan6.com",",Liputan6.com, Jakarta - Koalisi Indonesia Kerja akan melibatkan kepala daerah menjadi pengarah teritorial tim kampanye nasional (TKN) Joko Widodo-Ma'ruf Amin. Tidak hanya dari partai-partai koalisi, kepala-kepala daerah dari luar akan dilibatkan.Sekjen PDI Perjuangan Hasto Kristiyanto mengatakan nama-nama kepala daerah yang akan dilibatkan seperti Gubernur Jawa Barat terpilih Ridwan Kamil, Gubernur Papua terpilih Lukas Enembe, Gubernur NTB Tuan Guru Bajang Zainul Majdi, dan Gubernur Jawa Timur Soekarwo.Baca Juga""Ya nanti masuk ke dalam pengarah teritorial itu,"" kata Hasto di Media Center TKN Jokowi-Ma'ruf di Jalan Cemara, Menteng, Jakarta, Senin (20/8).Hasto kembali melanjutkan, tugas dari dewan pengarah adalah memastikan kepemimpinan Jokowi-Ma'ruf mendapatkan dukungan dari banyak pihak, seperti partai politik, kepala daerah dan rakyat. Tujuannya adalah menjaga stabilitas dan efektivitas pemerintahan Jokowi-Ma'ruf.""Pengawas teritorial kan ini, apapun visi misi presiden dan wapres dalam satu kesatuan pemimpin penjabarannya juga melibatkan kepala daerah,"" ujarnya.""Kita ingin pertegas bahwa ke depan pemerintahan akan jauh lebih efektif, selain dukungan rakyat, dukungan partai Koalisi Indonesia Kerja sangat kuat di parlemen, juga dukungan kepala daerahnya,"" sambung dia.Rencana melibatkan kepala daerah, kata Hasto, telah dikomunikasikan oleh tim khusus. ""Ada tim khusus yang komunikasikan karena kita bekerja bersama. Maka setiap partai bertanggung jawab mengkomunikasikan seluruh kepala daerahnya yang tergabung di dalam Tim kampanye KIK ini,"" tandas dia.   * Update Terkini Asian Games 2018 Mulai dari Jadwal Pertandingan, Perolehan Medali hingga Informasi Terbaru dari Arena Pesta Olahraga Terbesar Asia di Sini."
6,Bawaslu Akan Periksa Andi Arief Terkait Mahar Rp 500 Miliar Sandiaga Uno - Pilpres Liputan6.com,",Liputan6.com, Jakarta - Badan Pengawas Pemilu (Bawaslu) RI memanggil 3 orang saksi terkait dugaan mahar Rp 500 miliar dari Sandiaga Uno masing-masing kepada PAN dan PKS. Agar kedua partai itu memilihnya menjadi calon wakil presiden mendampingi Prabowo.Salah satu saksi tersebut yakni Wakil Sekjen Partai Demokrat, Andi Arief, sebagai orang pertama yang membuka mahar Rp 500 miliar lewat twitternya.Baca Juga""Saksi yang diajukan oleh pelapor, ada tiga orang. Salah satunya, Andi Arief,"" ujar Anggota Bawaslu RI Ratna Dewi Petalolo, Senin (20/8/2018).Namun Ratna mengaku, Andi Arief belum mengkonfirmasi kehadirannya. Meskipun begitu, dia mengatakan, pihaknya telah memberikan undangan terkait pemanggilan hari ini.""Belum konfirmasi hadir tapi kami menunggu saja hadirnya mereka,"" ucap Ratna.Ratna menyebutkan, pemeriksaan akan dilakukan dengan tim klarifikator bagian penindakan. Klarifikasi akan dilakukan terhadap masing-masing saksi.Namun hingga saat ini, Bawaslu mengakui bahwa lembaganya belum memanggil Sandiaga Uno sebagai orang yang disebut memberi mahar Rp 500 miliar kepada PAN dan PKS. ""Belum melakukan pemanggilan,"" imbuhnya."
7,PAN Anggap Isu Mahar Politik Rp 500 M Cuma Lucu-Lucuan - Pilpres Liputan6.com,",Liputan6.com, Jakarta - Badan Pengawas Pemilu (Bawaslu) menindaklanjuti laporan terkait tudingan Wasekjen Partai Demokrat Andi Arief soal mahar Rp 500 miliar dari Sandiaga Uno kepada PKS dan PAN. Bawaslu menjadwalkan pemanggilan kepada dua orang pelapor dan saksi Andi Arief, pada Senin (20/8/2018).Wakil Ketua Umum PAN Viva Yoga Mauladi enggan menanggapi serius laporan tersebut. Menurutnya, laporan tudingan duit yang masuk ke partainya, hanya lucu-lucuan semata.Baca Juga""Itu lucu-lucuan ajalah,"" kata Viva di kawasan Tanah Abang, Jakarta Pusat, Senin (20/8/2018).Menurutnya, tidak ada bukti yang mengarah kepada pemberian duit Rp 500 miliar oleh Sandiaga, seperti yang dituduhkan Andi Arief dalam cuitannya. Karena itu, dia merasa PAN tak perlu dipanggil Bawaslu.""Pemanggilan masalah apa, pemanggilan itu kan harus ada bukti otentik lho, mana bukti otentiknya, jangan ngaco, itu kan cuma lucu-lucuan aja. Enggak penting buat PAN,"" kata dia.Sebelumnya, Wasekjen Partai Demokrat Andi Arief menuding mantan Wagub DKI Jakarta Sandiaga Uno memberikan mahar kepada PKS dan PAN sebesar Rp 500 miliar. Duit tersebut digelontorkan guna mengamankan posisi cawapres Prabowo Subianto. * Update Terkini Asian Games 2018 Mulai dari Jadwal Pertandingan, Perolehan Medali hingga Informasi Terbaru dari Arena Pesta Olahraga Terbesar Asia di Sini.  "
8,"Lengkapi Berkas, 9 Sekjen Koalisi Jokowi-Ma'ruf Amin Naik Moge ke KPU - Pilpres Liputan6.com",",Liputan6.com, Jakarta - Sembilan sekjen parpol Koalisi Indonesia Kerja melengkapi sejumlah berkas, termasuk struktur tim kampanye nasional (TKN) untuk pasangan bakal capres dan cawapres, Joko Widodo atau Jokowi-Ma'ruf Amin ke KPU.Kesembilan sekjen datang pukul 14.50 WIB, Senin (20/8/2018) dengan motor gede atau moge. Mereka tampil kompak mengenakan kemeja putih dengan dasi merah, layaknya tampilan Presiden Jokowi dalam pembukaan Asian Games 2018.Baca JugaSekjen PDIP Hasto kristiyanto menyebutkan, mereka datang dengan nuansa kegembiraan.""Hari ini dengan nuansa kegembiraan dalam politik sesuai dengan tradisi kepemimpinan dari Bapak Jokowi, maka kami datang seluruh tim kampanye yang ditugaskan oleh bapak Presiden dan Kiai Ma'ruf,"" ujar Hasto, di Gedung KPU RI, Jakarta Pusat, Senin (20/8/2018).Dia menjelaskan, selain berkas susunan tim kampanye nasional, mereka melengkapi dokumen administrasi, termasuk visi dan misi Jokowi-Ma'ruf Amin.""Untuk bersama-sama datang ke KPU dalam rangka melengkapi kelengkapan dokumen administrasi, didalamnya ada visi misi pasangan calon, ada susunan tim kampanye nasional,"" ucap Hasto.Pukul 15.30 WIB, koalisi pendukung Jokowi-Ma'ruf Amin pun kembali menggeber moge yang terparkir di halaman KPU untuk meninggalkan lokasi.  * Update Terkini Asian Games 2018 Mulai dari Jadwal Pertandingan, Perolehan Medali hingga Informasi Terbaru dari Arena Pesta Olahraga Terbesar Asia di Sini.Saksikan video pilihan di bawah ini:"
9,"Soal 'Mahar' Rp 500 M, Andi Arief Akan Hadir di Pemeriksaan Bawaslu? - Pilpres Liputan6.com",",Liputan6.com, Jakarta - Badan Pengawas Pemilu (Bawaslu) menindaklanjuti laporan yang diajukan Federasi Indonesia Bersatu atas tudingan Wasekjen Partai Demokrat Andi Arief soal mahar Rp 500 miliar dari Sandiaga Uno kepada PKS dan PAN.Komisioner Bawaslu Ratna Dewi Petalolo mengatakan pihaknya akan memanggil Andi Arief untuk menjadi saksi atas tudingan tersebut.Baca Juga""Saksi yang diajukan oleh pelapor, ada tiga orang. salah satunya, Andi Arief,"" kata Ratna saat dihubungi, Senin (20/8/2018).Namun, kata Ratna, hingga sekarang belum ada konfirmasi kehadiran dari Andi Arief untuk memenuhi panggilan Bawaslu. ""Belum konfirmasi hadir tetapi kami menunggu saja hadirnya mereka,"" ujarnya.Nantinya, ketiga saksi akan diperiksa oleh tim klarifikator bagian penindakan Bawaslu. Tim akan menggali keterangan saksi atas tudingan mahar Rp 500 miliar dari Sandiaga ke PKS dan PAN agar memilihnya menjadi bakal calon wakil presiden Prabowo Subianto.""Satu-satu kami klarifikasinya,"" paparnya.Ditanya soal rencana memanggil Sandiaga, Ratna menyebut pihaknya belum menjadwalkan pemanggilan mantan Wagub DKI itu.""Belum melakukan pemanggilan,"" Ratna menandaskan. * Update Terkini Asian Games 2018 Mulai dari Jadwal Pertandingan, Perolehan Medali hingga Informasi Terbaru dari Arena Pesta Olahraga Terbesar Asia di Sini."
