,Judul,Konten
0,Jubir Tim Pemenangan Jokowi-Ma'ruf Akan Dijadikan Tameng Serangan Hoax : Okezone News,", JAKARTA - Juru bicara tim pemenangan pasangan Joko Widodo (Jokowi) dan Ma'ruf Amin di Pemilu 2019 mendatang akan memiliki tugas dan peran yang penting. Salah satunya adalah menangkal serangan hoax kepada bakal calon Presiden dan Wakil Presiden tersebut.  Partai koalisi pasangan Jokowi dan Ma'ruf sendiri telah melakukan pembekalan dan pelatihan terhadap 108 orang yang akan dipercaya sebagai Jubir tim pemenangan pasangan tersebut.""Visi dan sukses story seorang calon Presiden kan mesti dipahami dengan baik oleh masyarakat, jangan dibuat abu-abu oleh hoax yang disebarkan oleh pihak-pihak tertentu,"" kata Politikus Nasdem Dadang Rusdiana kepada Okezone, Jakarta, Rabu (15/8/2018).  Dalam proses kampanye Pemilu, biasanya masyarakat diresahkan oleh merebaknya informasi-informasi bohong yang terkadang menyerang kepada salah satu kandidat peserta pesta demokrasi. Oleh sebab itu, Dadang menekankan, peranan Jubir akan menjadi sangat penting dalam melaksanakan tugas nantinya. ""Maka peran Jubir menjadi sangat penting,"" tutur Dadang.  Disisi lain, Dadang menyatakan, sosok Jubir tim pemenangan akan diisi oleh beberapa orang-orang yang sudah memiliki ketenaran di ruang publik. Sehingga, menurutnya, tidak menjadi masalah apabila juru bicara nantinya akan diemban oleh pihak diluar dunia perpolitikan.  Salah satu kandidat Jubir yang menarik perhatian adalah Pengacara Farhat Abbas. Setelah mengikuti pembekalan, calon legislatif PKB itu mengaku memiliki tugas untuk menepis pernyataan yang dikeluarkan oleh Wakil Ketua Umum Partai Gerindra Fadli Zon.  ""Ini kan Pilpres, jadi biasa dan wajar saja kalau ada beberapa Jubir dari kalangan selebriti ataupun tokoh yang sudah dikenal luas,"" ucap Dadang.            (kha)"
1,Romahurmuziy Beberkan Beberapa Skenario Jokowi dalam Memilih Cawapres : Okezone News,", JAKARTA - Ketua Umum Partai Persatuan Pembangunan (PPP) M Romahurmuziy mengungkapkan bahwa skenario bakal calon Presiden RI 2019-2024 pendamping Joko Widodo tidak hanya satu, melainkan ada beberapa skenario.  ""Baru saja saya mendapatkan arahan dari pak Jokowi, untuk menjelaskan bahwa skenario bakal calon wakil presiden itu tidak tunggal,"" kata Romy sapaan Romahurmuziy, di Kompleks Istana Kepresidenan Jakarta, Rabu.Ia menyebutkan ada beberapa skenario seperti bakal cawapresnya adalah Mahfud MD, KH Ma'ruf Amin, atau Chairul Tanjung.  ""Bahkan pak Jusuf Kalla pun berada di skenario yang disiapkan jika Mahkamah Konstitusi memberikan putusan dalam waktu sebelum penutupan pendaftaran bakal calon pasangan presiden-wapres ke KPU, "" katanya.Menurut dia, berbagai skenario itu kemudian diujisahihkan oleh Jokowi kepada pimpinan-pimpinan partai hampir 2-3 hari sekali. ""Pak Mahfud MD ada di antara skenario itu,"" katanya.  Ketika ditanya apakah tidak terpilihnya Mahfud MD berpotensi menimbulkan perpecahan di Koalisi Indonesia Kerja, Romy mengatakan secara intern tidak ada potensi peepecahan koalisi. ""Yang ada kan pak Mahfud menyampaikan ungkapannya di media. Bagi saya ungkapan itu suatu yang wajar. Namanya orang mendapatkan harapan barangkali, atau terbangun suatu harapan yang terakumulasi,"" katanya pula.   Namun, menurut Romy, sejak awal sudah disampaikan kepada pak Mahfud bahwa skenario bakal calon wapres bukan skenario tunggal.  Ia mengaku terus menjalin komunikasi dengan Mahfud MD meskipun belum bertemu secara langsung. ""Prinsipnya tentu kami mengharapkan pak Mahfud masuk dalam posisi strategis dalam tim pemenangan Jokowi, apakah berada di dalam atau di luar tim nanti akan dibicarakan lagi, pokoknya di mana beliau nyamanlah,"" kata Romy.            (kha)"
2,KPK Diminta Turun Tangan Selidiki Dugaan Mahar Sandiaga Uno : Okezone News,", JAKARTA - Komisi Pemberantasan Korupsi (KPK) diminta turun tangan untuk menyelidik adanya kasus dugaan pemberian mahar yang dilakukan oleh bakal calon Presiden Sandiaga Salahuddin Uno.  Koordinator Presidium Forum Rakyat Menggugat (FRM), Riswan menyampaikan permintaan itu merupakan kelanjutan dari pernyataan Wasekjen Partai Demokrat Andi Arief.""Andi Arief mengungkap cerita terpilihnya Sandiaga Uno sebagai bakal cawapres koalisi oposisi yang terdiri dari Gerindra, PAN, PKS dan Demokrat, ada cerita dugaan mahar 500 M masing-masing untuk PAN & PKS agar bersedia menerima Sandi menjadi cawapres Prabowo,"" kata Riswan di Gedung KPK, Jakarta, Rabu (15/8/2018).  Riswan mengutarakan bahwa apabila dugaan tersebut memang benar-benar terjadi maka hal tersebut harus diproses sesuai hukum yang berlaku.""Kami berpendapat bahwa penerima dan pemberi mahar masing-masing adalah pejabat negara memiliki dampak hukum serius,"" tutur dia.  Sementara itu, Ketua KPK Agus Rahardjo sebelumnya menyebut akan menyelidiki indikasi korupsi dalam dugaan pemberian mahar Rp1 triliun dari ke Partai Keadilan Sejahtera (PKS) dan Partai Amanat Nasional (PAN).  ""Ya itu bener atau enggak, kan kita perlu menyelidiki. Kita selidiki dulu lah. Kalau memang ada (indikasi korupsi) kan, (dikasih) kabar di media,"" kata Agus di kantornya, Jalan Kuningan Persada, Jakarta Selatan, Rabu (15/8/2018).   Menurut Agus, pihaknya bisa mengusut dugaan penyimpangan pemberian mahar dari Sandiaga ke PKS dan PAN jika ditemukan indikasi keterlibatan penyelenggara negara.‎ Sebab, KPK hanya bisa mengusut kasus korupsi yang melibatkan penyelenggara negara.  ""Yang jelas kalau diberikan oleh penyelenggara negara pada penyelenggara negara yang lain, itu termasuk ranah yang kita tangani,"" terangnya.            (kha)"
3,"Dikelilingi Politisi Senior Prabowo dan JK, Sandiaga Uno Memilih Irit Bicara : Okezone News",", JAKARTA - Bakal calon wakil presiden Sandiaga Uno tampak tidak banyak bicara saat dirinya dan Prabowo Subianto berkunjung ke rumah dinas Wakil Presiden Jusuf Kalla di Jalan Diponegoro, Menteng, Jakarta Pusat, Rabu (15/8/2018) malam.  Berdasarkan pantauan Okezone, saat tiba di rumah dinas JK, Sandiaga hanya memberi salam kepada awak media yang hadir seraya melempar senyum. Tidak ada sepatah kata pun terucap dari mulut eks Wagub DKI itu.Usai pertemuan dengan JK pun Sandiaga kembali tak banyak bicara. Ia hanya melempar senyum dan ikut tertawa ketika JK dan Prabowo tengah berkelakar. Bahkan ketika awak media menanyainya soal hasil pertemuan, ia hanya melemparkan salam kepada awak media.  Pertemuan Prabowo-Sandiaga dengan JK ditujukan untuk silaturahmi atau sowan menjelang Pilpres 2019. Pertemuan kedua belah pihak terbilang teduh lantaran menampilkan simbol dan pernyataan persahabatan.(kha)"
4,"Kelakar JK ke Prabowo: Sudah 2 Kali Kita Bersaing, Ha Ha Ha Ha... : Okezone News",", JAKARTA - Ketua Umum Partai Gerindra yang juga bakal calon presiden, Prabowo Subianto mengaku memiliki hubungan baik dengan Wakil Presiden Jusuf Kalla (JK) sejak lama. ""Saya memiliki hubungan yang baik dan kekeluargaan. Cukup lama ya,"" kata Prabowo di rumah dinas JK, Diponegoro, Menteng, Jakarta Pusat, Rabu (15/8/2018) malam. Menurut Prabowo, dirinya selalu tukar menukar pandangan dengan JK dalam persoalan kenegaraan. Kendati begitu, Prabowo mengaku tidak selalu berada di tempat yang sama dengan JK, khususnya dalam urusan perebutan kekuasaan lima tahunan.""Kita saling tukar menukar pandangan selalu. Kadang-kadang kita berada di tempat yang bersaing. Sebagai rival,"" ujar eks Danjen Kopassus itu.  JK yang mendengar pernyataan Prabowo itu kemudian menimpalinya seraya berkelakar. ""Sudah dua kali kita bersaing,"" ucap JK seraya tertawa ditambah tawa seluruh hadirin. Prabowo lalu mengatakan meskipun dirinya dan JK terlibat kontestasi, namun hal tersebut tidak boleh sampai merusak persaudaraan sesama anak bangsa. ""Kita sama-sama anak bangsa punya tanggung jawab,"" jelas Prabowo.  ""Tapi itulah politik yang baik, demokrasi yang baik. Bersaing berkompetisi dengan keras tapi tetap bersahabat dalam suasana kekeluargaan,"" pungkasnya.           (Ari)"
5,"Ketika Prabowo dan Sandiaga Jabat Tangan JK, Bersaing Tapi Bersahabat : Okezone News",", JAKARTA – Pasangan bakal calon presiden dan wakil presiden, yakni Prabowo Subianto-Sandiaga Uno menemui Wakil Presiden Jusuf Kalla di rumah dinasnya, Diponegoro, Menteng, Jakarta Pusat pada Rabu (15/8/2018) malam. Ada momen menarik setelah kedua pihak selesai bertemu. JK, Prabowo, dan Sandiaga tampak berjabat tangan dengan erat seraya melemparkan senyum kepada awak media.Prabowo mengatakan, kendati dalam Pilpres 2019 dirinya dan JK berada pada kubu yang berbeda, persahabatan dan kekeluargaan sesama anak bangsa harus terus diutamakan. ""Tapi, itulah politik yang baik, demokrasi yang baik. Bersaing berkompetisi dengan keras, tapi tetap bersahabat dalam suasana kekeluargaan,"" kata Prabowo. Sementara JK berujar, dirinya dan Prabowo telah bersahabat puluhan tahun. Ia tak ingin persahabatan yang telah lama terjalin menjadi rusak hanya karena urusan politik lima tahunan.  (Baca Juga : Bertemu Prabowo-Sandi, JK: Sebagai Wapres Harus Berada di Semua Pihak)  ""Ini kan politik seperti dikatakan Pak Prabowo tadi. Kita hanya bersaing, kalau menang lima tahun. Tapi, persahabatan puluhan tahun. Jadi, tidak boleh putus hanya karena masalah 5 tahun,"" pungkas JK.  (Baca Juga : Usai Hari Kemerdekaan Indonesia, Prabowo Akan Temui Presiden Jokowi)            (erh)"
6,"Bertemu Prabowo-Sandi, JK: Sebagai Wapres Harus Berada di Semua Pihak : Okezone News",", JAKARTA - Bakal calon Presiden dan Wakil Presiden Prabowo Subianto - Sandiaga Salahuddin Uno menyambangi rumah dinas Wakil Presiden Indonesia Jusuf Kalla (JK) untuk meminta izin maju sebagai peserta Pemilu 2019 mendatang.  Usai pertemuan itu, JK menekankan bahwa posisinya sebagai Wakil Presiden Indonesia harus bisa berdiri di seluruh elemen dan kelompok manapun. Sehingga, kata dia, dalam Pemilu 2019 nanti, dirinya akan bersikap netral jika dalam kapasitasnya sebagai orang nomor dua di Indonesia.""Saya ini sebagai Wapres harus berada di semua pihak, tidak bisa berpihak,"" kata JK di rumah dinasnya, Menteng, Jakarta Pusat, Rabu (15/8/2018).  Kendati begitu, JK menyebut, sebagai politisi dirinya memiliki hak untuk mendukung salah satu calon Presiden yang akan mengikuti kontestasi Pemilu 2019 mendatang. Pemilihan Presiden 2019 diketahui diikuti oleh dua pasangan calon Prabowo - Sandiaga dan Joko Widodo (Jokowi) - Ma'aruf Amin. JK sendiri santer dikabarkan menjadi dewan penasihat tim pemenangan pasangan Jokowi - Ma'aruf.  ""Sebagai politisi bisa saja kita berpihak tapi sebagai wapres harus menjaga hubungan dengan seluruh elemen bangsa,"" tutur JK.           (kha)"
7,"Usai Hari Kemerdekaan Indonesia, Prabowo Akan Temui Presiden Jokowi : Okezone News",", JAKARTA - Bakal calon Presiden Prabowo Subianto akan meminta waktu kepada Presiden Joko Widodo (Jokowi) untuk melakukan pertemuan. Menurut Prabowo, hal tersebut untuk menciptakan iklim demokrasi yang sehat.  Hal tersebut disampaikan Prabowo ketika menyambangi Rumah Dinas Wakil Presiden Indonesia Jusuf Kalla (JK), Menteng, Jakarta Pusat, Rabu (15/8/2018).""Saya juga pada saatnya, kami minta waktu ke Presiden Jokowi,"" kata Prabowo usai pertemuan dengan Wapres JK.  Meskipun Jokowi merupakan rival dalam Pemilihan Presiden (Pilpres) 2019 mendatang, Prabowo menyatakan, pertemuan itu bertujuan untuk menciptakan iklim Demokrasi yang sejuk.""Kami tetap ingin laksanakan Demokrasi dewasa, baik dan santun supaya Demokrasi kita keliatan sangat matang dewasa,"" tutur Prabowo.   Kendati demikian, Ketua Umum Partai Gerindra itu belum menyebutkan secara pasti kapan pertemuan itu akan digelar. Prabowo menyampaikan, tatap muka itu kemungkinan akan dilakukan setelah Hari Kemerdekaan Indonesia pada 17 Agustus mendatang.  ""Mungkin sesudah 17 Agustus yah,"" ujar Prabowo saat dikonfirmasi mengenai rencana pertemuan tersebut.            (kha)"
8,Peran Ma'ruf Amin di Kubu Jokowi Bisa Redam Isu SARA : Okezone News,", JAKARTA - Direktur Eksekutif The Political Literacy Institute, Gun Gun Heryanto menilai dipilihnya KH Ma'ruf Amin sebagai calon wakil presiden oleh Joko Widodo merupakan pilihan yang tepat. Menurut Gun Gun pilihan Jokowi ini merupakan figur yang pas dalam menjaga titik keseimbangan politik di dalam koalisi pendukung Jokowi.  Jokowi diketahui mendapatkan dukungan dari sembilan partai politik, masing-masing enam parpol parlemen dan tiga parpol non parlemen. Dipilihnya Ma'ruf, kata Gun Gun berhasil menurunkan ego setiap parpol lantaran banyak nama yang diajukam dari parpol-parpol tersebut untuk menjadi cawapres Jokowi.""Sosok KH Ma'ruf Amin dianggap lebih aman dalam bacaan kepentingan partai-partai di Pemilu 2024 ketimbang Mahfud MD,"" ujar Gun Gun dalam diskusi publik bertema 'Rematch Jokowi vs Prabowo' di Litera Kafe, Rabu (15/8/2018).  Gun Gun juga berpandangan sosok Ma'ruf dibandingkan Mahfud MD secara simbolis dan fungsional dianggap lebih merepresentasikan basis pemilih kalangan santri terutama masyarakat Nahdlatul Ulama (NU) atau Nahdliyin. Dengan dipilihnya Ma'ruf menurut Gun Gun juga berhasil membentuk opini publik bahwa perpaduan nasionalis-religius bisa mengurangi ketegangan akibat serangan-serangan dari lawan yang menggunakan isu agama dan SARA.  ""Dengan demikian Jokowi bisa lebih fokus mendiseminasikan capaian-capaian pemerintahannya di periode pertama. Selain bisa fokus juga mengenalkan gagasan-gagasan solutif atas problematika yang masih menjadi kekurangan dan kelemahan Kabinet Kerja,"" pungkasnya.            (kha)"
9,"Prabowo-Sandiaga Bertemu JK, Jubir Wapres: Sowan Saja    : Okezone News",", JAKARTA - Bakal calon presiden dan wakil presiden Prabowo Subianto-Sandiaga Uno menemui Wakil Presiden Jusuf Kalla di rumah dinasnya, Diponegoro, Menteng, Jakarta Pusat pada Rabu (15/8/2018) malam.  Berdasarkan pantauan Okezone, Prabowo datang lebih dulu ke rumah dinas JK. Ia hanya melambaikan tangan ke awak media tanpa turun dari mobil. Sedangkan di belakang Prabowo tampak terlihat Sekjen Gerindra Ahmad Muzani.Tidak lama berselang, Sandiaga Uno yang mengenakan kemeja biru tiba di rumah dinas JK. Ia turun dari mobil lalu melambaikan tangan ke awak media.  Juru Bicara Wapres, Husain Abdullah mengatakan kedatangan Prabowo-Sandiaga hanya silaturahmi saja jelang Pilpres 2019.  ""Iya betul. Sekitar pukul 21.00 WIB Pak Prabowo akan sowan ke rumah dinas pak Wapres. Mungkin karena Pak Wapres kan politisi senior. Sowan aja,"" jelas Husain kepada wartawan.  Hingga kini pertemuan antara JK dan Prabowo-Sandiaga masih berlangsung secara tertutup. Awak media diperkenankan masuk ke dalam teras rumah dinas JK menunggu keterangan pers.           (wal)"
