,Judul,Konten
0,Syafruddin Resmi Jabat Menteri PAN-RB - Kompas.com,", JAKARTA, KOMPAS.com — Komisaris Jenderal Syafruddin resmi menjabat Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi (PAN-RB).Prosesi pelantikan dipimpin Presiden Joko Widodo, Rabu (15/8/2018) pagi, di Istana Negara, Jakarta.Prosesi pelantikan diawali pembacaan Surat Keputusan Presiden Nomor 142P Tahun 2018 tentang Pemberhentian dan Pengangkatan Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi Kabinet Kerja dalam sisa masa jabatan periode 2014-2019.Baca juga: Tak Ingin Jadi Beban Presiden Jokowi, Asman Abnur Ingin Mundur dari KabinetKeppres dibacakan Deputi Bidang Administrasi Aparatur Kementerian Sekretariat Negara Cecep Sutiawan.""Ditetapkan di Jakarta pada tanggal 14 Agustus 2018, Presiden Joko Widodo,"" ujar Cecep.Setelah itu, di depan rohaniwan yang membawa Al Quran, Syafruddin mengucapkan sumpah jabatan sebagai menteri dibimbing oleh Presiden Jokowi.Baca juga: Jusuf Kalla Puji Kinerja Asman Abnur, tetapi...Berikut sumpah jabatan yang dilafalkan Syafruddin:""Demi Allah saya bersumpah, bahwa saya akan setia kepada UUD Tahun 1945 serta akan menjalankan segala peraturan perundang-undangan dengan selurus-lurusnya demi darma bakti saya kepada bangsa dan negara. Bahwa saya dalam menjalankan tugas jabatan akan menjunjung tinggi etika jabatan, bekerja dengan sebaik-baiknya, dengan penuh rasa tanggung jawab.""Baca juga: Mundur sebagai Menteri, Asman Abnur Akan Fokus Jadi Caleg PANSetelah itu, Syafruddin menandatangani berita acara pelantikan. Presiden Jokowi juga menandatangani dokumen yang sama.Prosesi pelantikan ditutup dengan pemberian ucapan selamat oleh Presiden Jokowi, Wakil Presiden Jusuf Kalla, beserta seluruh tamu yang hadir.Hadir dalam pelantikan itu pimpinan MPR, DPR, dan DPD, serta sejumlah menteri Kabinet Kerja.Syafruddin menggantikan Asman Abnur yang mundur lantaran partainya, PAN, mengusung pasangan Prabowo Subianto-Sandiaga Uno."
1,"Masuk Tahun Politik, Sidang Tahunan Angkat Tema Bhinneka Tunggal Ika - Kompas.com",", JAKARTA, KOMPAS.com -  Sidang Tahunan MPR, DPR, DPD pada tahun ini mengangkat tema Bhinneka Tunggal Ika. Tema ini sengaja dipilih karena penyelenggaraan sidang tahun ini bertepatan dengan tahun politik menjelang Pemilihan Presiden 2019.""Kita memasuki tahun politik jadi kita ingin unsur kebinekaan ini semua tetap teduh, sebagai bangsa kita tetap menjaga kesatuan persatuan,"" kata Sekjen DPR Indra Iskandar sebelum pelaksanaan sidang tahunan di Kompleks Parlemen, Senayan, Jakarta, Kamis (16/8/2018).Tema Bhinneka Tunggal Ika ini diterapkan salah satunya lewat pidato yang akan disampaikan Ketua DPR  Bambang Soesatyo.Baca juga: Rangkaian Acara Pelaksanaan Sidang Tahunan MPR""Di dalam pidato politik Ketua DPR nanti ia mengajak semua saling menjaga, menghargai setiap perbedaan. Makanya tema kali ini bhineka tunggal ika,"" kata dia.Selain itu, tema kebinekaan ini juga tampak lewat dekorasi di Kompleks Parlemen. Salah satunya adalah tiang pilar yang diselimuti berbagai batik khas nusantara.""Ya itu kreasi teman-teman karena tahun ini dengan tema kebinekaan dimunculkan ciri khas kebudayaan pada ornamen-ornamen, tapi secara keseluruhan tahun ini jauh lebih sederhana. Meski sederhana kita ingin tetap menonjolkan salah satu ciri khas budaya indonesia yaitu batik,"" kata dia.Rangkaian acara  sidang tahunan MPR-DPR-DPD akan dimulai pada pukul 09.00 WIB di gedung ""kura-kura"" kompleks Parlemen, Senayan, Jakarta.Diawali dengan rangkaian seremonial pembuka, selanjutnya acara akan diisi dengan pembukaan sidang tahunan oleh Ketua MPR RI Zulkilfi Hasan dan pidato Presiden Joko Widodo tentang kinerja lembaga negara.Baca juga: Sidang Tahunan MPR, Jokowi Akan Berpidato Tiga Kali Selanjutnya, acara kedua yakni sidang bersama DPR-DPD akan dilaksanakan pukul 10.40 WIB.Ketua DPR Bambang Soesatyo akan berpidato sekaligus membuka sidang. Presiden juga akan menyampaikan pidato kenegaraan dalam rangka Hari Ulang Tahun RI.Adapun acara terakhir merupakan sidang pidato Presiden dalam rangka penyampaian RAPBN 2018. Acara diawali pidato Ketua DPR RI Bambang Soesatyo untuk dan dilanjutkan pidato Presiden.Puncaknya, adalah penyerahan RUU tentang APBN Tahun 2018 beserta nota keuangan dan dokumen pendukung kepada Ketua DPR RI."
2,Strategi Nasional Pencegahan Korupsi Akan Dievaluasi Tiap 2 Tahun - Kompas.com,", JAKARTA, KOMPAS.com - Kepala Badan Perencanaan dan Pembangunan Nasional (Bappenas)  Bambang Brodjonegoro menyatakan strategi nasional pencegahan  korupsi yang dirintis oleh KPK dan kementerian/lembaga terkait akan dievaluasi secara bersama setiap dua tahun sekali.""Karena tantangan pencegahan (korupsi) itu akan dinamis dan berubah dari waktu ke waktu,"" kata Bambang dalam konferensi pers di gedung KPK, Jakarta, Rabu (15/8/2018).Bambang ingin memastikan aksi nasional pencegahan korupsi yang diamanatkan oleh Peraturan Presiden Nomor 54 Tahun 2018 bersifat jangka panjang dan bisa menghasilkan perubahan mendasar di Indonesia ke depannya.Ia melihat perpres terbaru lebih fokus dibanding sebelumnya. Dalam perpres 54/2018 terdapat tiga aspek utama yang paling menjadi permasalahan utama di Indonesia saat ini, yaitu perizinan dan tata niaga, keuangan negara, dan penegakan hukum serta reformasi birokrasi.Baca juga: Masyarakat Pragmatis dan Lingkaran Setan Korupsi""Perpres lama fokusnya lebih banyak. Nah, kami coba buat lebih fokus sesuai arahan Bapak Presiden (Joko Widodo), bahwa Presiden menginginkan pencegahan korupsi itu yang fokus pada kegiatan atau hal yang berpotensi menimbulkan korupsi,"" kata Bambang.Ia juga menekankan perpres ini bisa mencegah korupsi dari akarnya. Sebab, perpres ini akan membuat pencegahan korupsi terkoordinasi dengan baik bersama lembaga/kementerian terkait.""Sehingga akhirnya apapun yang kami rencanakan dan diimplementasikan bisa berjalan mulus sesuai harapan, sesuai target yang sudah kami setting,"" kata dia.""Ke depannya KPK diharapkan tidak lagi melakukan penindakan bukan karena KPK tidak mau, tapi karena korupsinya juga berkurang atau hilang,"" sambung dia.Hal senada juga disampaikan Ketua Komisi Pemberantasan  Korupsi (KPK) Agus Rahardjo. Ia berharap strategi nasional pencegahan korupsi mampu menghasilkan perubahan mendasar secara menyeluruh.""Saya berharap walaupun ke tiga hal tadi, saya berharap rencana aksi nasional pencegahan korupsi, bisa mendorong perubahan yang mendasar dan signifikan bagi perkembangan kita ke depan,"" kata Agus.Ia mengungkapkan, upaya pemberantasan korupsi harus melibatkan banyak pihak. Sebab, ruang lingkup penanganan pemberantasan korupsi sangat luas di berbagai sektor.Beberapa di antaranya seperti rekrutmen pegawai negeri sipil, independensi peradilan, pengadaan barang dan jasa, perizinan tambang hingga pemanfaatan anggaran negara.""Ini kan hal-hal yang membutuhkan kerja sama. Karena KPK enggak mungkin sendirian. Ini kerja bersama. Sistem harus diperbaiki,"" katanya.Agus juga menjamin keberadaan perpres ini tak berpengaruh pada independensi kinerja KPK. Sebab, dalam perpres ini KPK memiliki posisi strategis mengingat pimpinan KPK terlibat aktif menyusun strategi nasional pencegahan korupsi.Baca juga: Perpres tentang Pencegahan Korupsi Diharapkan Buat Perubahan MendasarDi sisi lain, Menteri Dalam Negeri Tjahjo Kumolo menilai persoalan mendasar yang ada di Indonesia, adalah rendahnya komitmen dan integritas di kalangan aparatur pemerintahan pusat dan daerah. Sehingga, perlu penanganan sistematis dan terkoordinasi dengan baik.Ia mengungkapkan, Kemendagri menemukan banyak kasus yang berkaitan dengan kejahatan korupsi, seperti penyalahgunaan wewenang, pernainan proyek fiktif, penyalahgunaan anggaran, laporan fiktif, serta suap dan gratifikasi.""Mudah-mudahan perpres ini bisa lebih meningkatkan komitmen kita semua, karena ini permasalahan serius yang harus kita hadapi bersama,"" kata Tjahjo."
3,Prabowo Ingin Bertemu Presiden Jokowi Sebelum Pilpres - Kompas.com,", JAKARTA, KOMPAS.com - Bakal calon presiden sekaligus Ketua Umum Partai Gerindra  Prabowo Subianto mengungkapkan keinginannya untuk bertemu Presiden Joko Widodo sebelum Pilpres 2019.Hal itu ia katakan setelah bertemu Wakil Presiden Jusuf Kalla di rumah dinas wapres, Jalan Diponegoro, Jakarta Pusat, Rabu (15/8/2018) malam.Dalam pertemuan itu hadir pula bakal calon wakil presiden Sandiaga Uno.""Kami juga akan minta waktu (untuk bertemu) Pak  Jokowi,"" ujar Prabowo saat memberikan keterangan seusai pertemuan.Baca juga: Maju Pilpres 2019, Prabowo-Sandiaga Minta Restu Jusuf KallaPrabowo mengatakan dirinya ingin melaksanakam demokrasi yang baik dan mengedepankan nilai-nilai kesantunan.Meski menjadi rival dalam kontestasi Pilpres 2019, namun nilai-nilai persahabatan dan kekeluargaan harus tetap dijaga.Pertemuan dengan Presiden Jokowi, kata Prabowo, akan dijadwalkan setelah peringatan HUT RI 17 Agustus 2018.""Kami tetap ingin melaksanakan demokrasi yang dewasa, yang baik, yang santun supaya demokrasi kita kelihatan sangat matang dan dewasa,"" kata Prabowo.Baca juga: Kamis Sore Ini, Prabowo-Sandiaga Dijadwalkan Bertemu Pimpinan PBNUTerkait pertemuannya dengan Jusuf Kalla, Prabowo mengatakan dirinya meminta restu terkait pencalonannya sebagai capres-cawapres pada Pilpres 2019.Menurut Prabowo, pertemuan itu juga bertujuan untuk menjaga hubungan baik dan kekeluargaan antara dirinya dan Kalla.Kendati Prabowo pernah menjadi pesaing Kalla dalam Pilpres 2009 dan 2014, namun ia menegaskan tetap menjalin persahabatan dengan politisi senior Partai Golkar itu sejak lama.""Sesuai dengan adat istiadat kita bangsa Indonesia, yang muda datang ke yang lebih senior untuk sowan. Mohon restu kita akan melakukan pekerjaan untuk rakyat kita,"" ucap Prabowo."
4,Masyarakat Pragmatis dan Lingkaran Setan Korupsi - Kompas.com,", JAKARTA, KOMPAS.com - Pakar organisasi sosial Universitas Indonesia (UI) Meuthia Ganie Rochman berpendapat, terdapat beberapa penyebab sulitnya memutus lingkaran setan  korupsi.Dua di antaranya adalah kuatnya pragmatisme masyarakat dalam berpolitik serta kuatnya promosi program populis dari para pemimpin.Dia mencontohkan, sebagian masyarakat cenderung pragmatis dan tak melihat secara jeli rekam jejak, visi, misi dan program calon pemimpin yang dipilih.""Mereka itu (masyarakat) ikut-ikutan tidak demokratis oleh keadaan oleh pragmatisme yang luar biasa. Kita menyingkirkan kemungkinan calon baik yang mungkin akan lebih baik mengubah kita,"" kata Meuthia dalam diskusi bertajuk Memutus Lingkaran  Korupsi di gedung  KPK, Jakarta, Rabu (15/8/2018).Menurut Meuthia, pragmatisme di kalangan masyarakat juga disebabkan oleh sikap pemimpin yang cenderung mempromosikan program-program yang populis.Situasi itu membuat masyarakat menjadi terlena dan tak bisa berpikir jernih melihat rekam jejak, visi, misi, program kerja calon pemimpin secara jernih.""Itu (program populis) akan menyembunyikan pemikiran kritis kita (masyarakat) terhadap misalnya, calon pemimpin petahana itu menyembunyikan hal-hal lain, seperti (pengelolaan) alokasi izin tambangnya seperti apa, atau munculnya jaringan korup yang baru di birokrasi pemerintahan daerah,"" paparnya.""Rakyat udah enggak peduli lagi karena ada populisme yang mapan. itu yang menurut saya bahaya,"" sambung Meuthia.Di sisi lain, Pakar Administrasi Publik UI Vishnu Juwono mengungkapkan, isu korupsi di Indonesia masih menjadi isu elite yang hanya menjadi konsumsi masyarakat kalangan menengah atas di wilayah perkotaan.Hal inilah yang menjadi salah satu hambatan untuk melawan berbagai kejahatan korupsi di Indonesia.Baca juga: Perpres tentang Pencegahan Korupsi Diharapkan Buat Perubahan Mendasar""Belum bisa merambat ke kelompok menengah bawah yang merupakan mayoritas kita. Karena sebuah gerakan akan menjadi efektif apabila involvement dari kelompok menengah bawah itu ada,"" kata Vishnu.Ia menceritakan, saat melakukan wawancara penelitian dengan sejumlah kepala daerah, mereka mengungkapkan masyarakat justru yang mendorong mereka melakukan politik uang atau politik transaksional lainnya.Sebagian masyarakat lebih mementingkan hal-hal yang bersifat pragmatis seperti uang, sembako dan lainnya ketika memilih calon pemimpin.""Nah akhirnya pada level lokal sendiri lingkaran setannya juga sudah ada. Apalagi pada level nasional,"" kata dia.Ia berharap adanya pemberdayaan yang kuat bagi masyarakat sipil dalam memutus lingkaran korupsi. Sebab, Vishnu tak ingin kekuatan modal dan kepentingan politik pribadi calon pemimpin mendikte berbagai agenda kepemimpinan nasional secara sewenang-wenang."
5,"Kompas.com Merayakan Kolaborasi Bersama Anto Motulz, Wulang Sunu, dan Reza Mustar - Kompas.com",", MULAI hari ini hingga 18 Agustus, laman Kompas.com akan diwarnai oleh karya tiga orang perupa Indonesia yaitu Anto Motulz, Wulang Sunu, dan Reza Mustar.Bersama mereka, kompas.com ingin mengajak pembaca untuk bersama-sama merayakan kolaborasi. Baca juga: Kenapa Laman Kompas.com Berbeda Hari Ini?Siapa sajakah mereka?Anto MotulzNama aslinya Dwi Santoso, lahir di Jakarta 22 April 1972. Nama ngetopnya Anto Motulz.Banyak atribut yang bisa dikenakan padanya. Ia adalah art director periklanan, penulis, sutradara video musik, travel skecher, komikus, pengajar, bahkan produser sinetron!Pendidikan resminya adalah di Institut Teknologi Bandung jurusan Desain Produk. Pengalamannya di dunia visual segudang.Satu atribut yang paling menarik barangkali adalah soal travel sketcher. Selama lebih dari 15 tahun Motulz senang mengabadikan aktivitas jalan-jalannya dalam bentuk sketch.Ia menggambar di mana saja ada obyek menarik yang ia temukan di tengah perjalanan, bisa di pesawat, jalan raya, atau pinggir sawah.Ia menggambar orang yang sedang tidur di pesawat hingga sketsa rumit gedung-gedung Eropa yang berarsitektur Victoria.Beberapa karyanya bisa dinikmati juga di Kompas.com di laman berikut ini.Wulang SunuSecara akademis, Wulang Sunu yang memiliki nama lengkap Fransiscus Kurnia Wulang Sunu, belajar desain grafis di Institut Seni Indonesia. Secara non-akademik, kematangan seni visualnya terasah di Papermoon Puppet Theater, kelompok teater boneka di Yogyakarta.Di kelompok teater milik pasangan Iwan Effendi dan Maria Tri Sulistyani ia belajar menghidupkan segala benda mati. Koran, botol, meja, kursi, jendela, bisa menjadi pertunjukkan di tangannya.Lelaki kelahiran Yogyakarta, 31 Januari 1992 itu kini dikenal sebagai ilustrator freelance, pemain boneka, desainer grafis, animator, dan juga seniman visual.Beberapa karyanya telah dipamerkan di Singapura, Jepang, dan Malaysia. Medium keseniannya beragam: cat air, karya mural, desain grafis, juga animasi.Ia bahkan pernah membuat film animasi “Unlock”.  Ini adalah film dengan aktor para boneka bubur kertas yang ia hidupkan dengan teknik stop motion. Kalau Anda pernah menonton film “Shaun the Sheep”, nah tekniknya sama dengan film itu.Ia juga aktif sebagai pemain boneka. Tidak hanya di Indonesia, ia juga pernah manggung di Singapura dan Australia.Sunu dapat ditemui di Studio Batu, Yogyakarta, tempatnya berkarya dengan beragam rupa visual.Karya-karya Wulang Sunu di Kompas.com bisa dilihat di sini. Reza MustarReza Mustar a.k.a. Azer adalah seniman kelahiran Jakarta, 25 Oktober 1983, yang fokus di bidang komik. Ia mulai menggambar di umur 4 tahun dengan menggunakan tembok kamar kakeknya sebagai kanvas dan membuat komik pertamanya saat duduk di bangku Sekolah Dasar.Ayah dari dua orang putri ini menyenangi dunia komik sejak remaja.Ia menyelesaikan pendidikan formalnya di Institute Kesenian Jakarta. Sejak masa kuliah, Azer aktif membuat komik strip. Selepas kuliah di Institut Kesenian Jakarta, ia sering kali membuat ilustrasi untuk beberapa band bawah tanah ibukota.Pada 2004 ia membuat karya komik bersama Ruangrupa untuk merespon beberapa ruang kosong di halte TransJakarta.Ia juga mengikuti pameran fotografi kontemporer Top Collection #3 pada 2012. Pada 2015 ia diundang untuk mengikuti Asia Pacific Writers & Translators Festival di Manila dan Ubud Writers & Readers Festival 2015 di Bali.Ia sempat menjadi desainer grafis serta ilustrator di beberapa media cetak. Instagram merupakan medium yang ia gunakan saat ini untuk memamerkan komik-komiknya yang bertutur soal beragam persoalan yang dihadapi orang-orang di Ibukota.O iya, Azer juga seorang penyiar radio. Karya-karya Azer Ruru dapat dilihat di halaman ini. "
6,Kenapa Laman Kompas.com Berbeda Hari Ini? - Kompas.com,", PEMBACA yang budiman, Anda barangkali bertanya, ada apa dengan laman Kompas.com yang terlihat berbeda hari ini.Kami memang sengaja membuatnya berbeda dalam tiga hari mendatang, mulai hari ini sampai 18 Agustus lusa bertetapan dengan pembukaan Asian Games.Coretan yang Anda lihat di laman Kompas.com, di bagian atas, background, dan bagian bawah adalah karya tiga perupa Indonesia yaitu Wulang Sunu, Anto Motulz, dan Reza Mustar. Baca juga: Kompas.com Merayakan Kolaborasi Bersama Anto Motulz, Wulang Sunu, dan Reza Mustar Mereka sengaja kami undang untuk mewarnai laman kompas.com dengan satu tujuan: merayakan kolaborasi. Kami ingin mengajak pembaca kompas.com untuk merayakan kolaborasi dalam tiga hari ini.Dua alasanAda dua alasan. Pertama, kami ingin merayakan kolaborasi internal empat Kompas atau 4K yaitu Kompas cetak, Kompas.com, Kompas.id, dan Kompas TV.Secara internal tahun ini adalah sejarah bagi 4K. Untuk pertama kali 4K tinggal dalam satu rumah di Menara Kompas. Cetak dan online bahkan kini bekerja dalam satu lantai tanpa sekat.Sementara, dengan Kompas TV kami hanya dihubungkan dengan tangga di tengah ruangan. Sebelumnya, kami tinggal terpisah. Kini kami pulang ke rumah bersama.Kenapa kami harus tinggal dalam “satu rumah”? Kolaborasi. Kami ingin merekatkan lebih rapat lagi kerja-kerja kolaboratif di ruang redaksi. Itu akan sangat terbantu jika kami tinggal dalam satu ruangan.Era digital bukan lagi era kompetisi, tapi kolaborasi yaitu sebuah sikap aktif untuk bekerjasama satu sama lain demi mencapai sebuah tujuan. Kompas cetak, online, dan TV kini saling mengisi satu sama lain demi bisa menghadirkan informasi yang tidak hanya kredibel, tapi juga multimedia.Interaksi antar-kami akan saling memperkaya perspektif. Dengan perspektif yang kaya, kami berharap makin jernih menyajikan informasi kepada pembaca.Tidak hanya 4K yang mengayunkan langkah kolaboratif, tapi juga Kompas Gramedia sebagai sebuah korporasi. Kami melakukan konsolidasi internal secara korporat untuk bergerak bersama, saling bersinergi mendukung satu sama lain menghadapi tantangan baru di era digital yang penuh dengan perubahan-perubahan baru setiap saat.Kedua, secara eksternal, kami ingin menularkan semangat kolaboratif ini kepada semua anak negeri di tanah air tercinta ini. Indonesia membutuhkan semangat kolaboratif itu untuk maju bersama.Terlebih, mesin-mesin politik mulai memanas setelah dua pasangan calon presiden dan wakil presiden secara definitif mendaftarkan diri ke Komisi Pemilihan Umum untuk berlaga di pemilihan presiden tahun depan.Pada kolaborasi terkandung semangat saling menghargai perbedaan, pantang menyerah mengatasi tantangan, dan selalu opitmistis memandang masa depan.Masyarakat di akar rumput telah terpolarisasi sejak ajang Pilpres 2014 lalu dan dipertajam dengan Pilkada DKI Jakarta pada 2017.Kami ingin mengajak seluruh masyarakat Indonesia untuk bergandengan tangan dan bergerak menuju kebaikan bersama, Indonesia sejahtera. Oleh karena itu, kami memandang, perayaan yang paling tepat atas kolaborasi ini adalah pada ulang tahun ke-73 Republik Indonesia, 17 Agustus 1945. Kemerdekaan Indonesia adalah puncak kolaborasi perjuangan rakyat seluruh Nusantara membebaskan diri dari penjajahan.Bukan kebetulan pula jika sehari setelah Hari Kemerdekaan, 18 Agustus, pesta olahraga Asia, Asian Games, dimulai di Jakarta dan Palembang. Ini momen yang baik untuk mewujudnyatakan kolaborasi kita sebagai bangsa dalam bentuk dukungan kepada para atlet yang berlaga.SeniNah, untuk merayakan kolaborasi ini, Kompas.com membiarkan dirinya menjadi ruang ekspresi tiga seniman visual. Kenapa seni menjadi ekspresi dari perayaan kolaborasi ini?Seni adalah ekspresi kreativitas tanpa batas. Ini menandai semangat Kompas.com, 3K dan Kompas Gramedia untuk membangun spirit kolaborasi tanpa batas demi mencapai tujuan bersama.?Kami ingin mengajak pembaca yang budiman, juga seluruh masyarakat Indonesia untuk saling bergandengan tangan, melepaskan permusuhan, berdiri di bumi pertiwi ini atas nama satu Indonesia.Kolaborasi bersama 3 perupa ini merupakan pembuka dari sebuah kolaborasi besar yang akan kami rayakan bersamaan dengan ulang tahun Kompas.com pada 14 September mendatang.Nantikan kolaborasi besar Kompas.com selanjutnya."
7,"Sidang Tahunan MPR, Jokowi Akan Berpidato Tiga Kali  - Kompas.com",", JAKARTA, KOMPAS.com - Sidang Tahunan Majelis Permusyawaratan Rakyat (MPR) RI akan digelar, Rabu (16/8/2018).Sidang tahunan tak berdiri sendiri melainkan digelar bersama dengan dua agenda sidang lainnya, yakni sidang bersama DPR-DPD serta pidato Presiden dalam rangka penyampaian RAPBN 2018.Rangkaian acara, akan dimulai pada pukul 09.00 WIB di gedung ""kura-kura"" kompleks parlemen, Senayan, Jakarta.Diawali dengan rangkaian seremonial pembuka, selanjutnya acara akan diisi dengan pembukaan sidang tahunan oleh Ketua MPR RI Zulkilfi Hasan dan pidato Presiden Joko Widodo tentang kinerja lembaga negara.Selanjutnya, acara kedua yakni sidang bersama DPR-DPD akan dilaksanakan pukul 10.40 WIB.Baca juga: Jelang Peringatan Kemerdekaan, Presiden Jokowi Tekankan Pentingnya Pertahankan PersatuanKetua DPR Bambang Soesatyo akan berpidato sekaligus membuka sidang. Presiden juga akan menyampaikan pidato kenegaraan dalam rangka Hari Ulang Tahun RI.Adapun acara terakhir pukul 14.00 WIB merupakan sidang pidato Presiden dalam rangka penyampaian RAPBN 2018. Acara diawali pidato Ketua DPR RI Bambang Soesatyo untuk dan dilanjutkan pidato Presiden.Puncaknya, adalah penyerahan RUU tentang APBN Tahun 2018 beserta nota keuangan dan dokumen pendukung kepada Ketua DPR RI."
8,KPK Diharapkan Segera Selesaikan Polemik Rotasi Jabatan - Kompas.com,", JAKARTA, KOMPAS.com - Mantan Penasihat Komisi Pemberantasan Korupsi ( KPK)  Abdullah Hehamahua berharap Pimpinan KPK dan jajarannya segera menyelesaikan polemik rotasi jabatan yang dikritik oleh Wadah Pegawai KPK.Wadah Pegawai KPK yang mengkritisi kebijakan pimpinan dalam proses rotasi sejumlah jabatan direktur, kepala biro, dan kepala bagian di internal KPK. Wadah Pegawai menilai, rotasi yang dilakukan tidak secara transparan.Abdullah ingin seluruh jajaran KPK solid demi fokus pada agenda pemberantasan korupsi.""Kalau kita menghadapi musuh itu (kejahatan korupsi) luar biasanya insya Allah kalau kita solid, tapi kalau dari dalam mudah sekali goncangannya karena itu saya berharap kita semua bersatu,"" kata Abdullah di gedung KPK, Jakarta, Rabu (15/8/2018) malam.Baca juga: Ketua KPK Tanggapi Kritik Wadah Pegawai KPK soal Rotasi JabatanIa melihat ada masalah yang terjadi di internal KPK terkait rotasi jabatan tersebut. Abdullah menegaskan, dalam kepemimpinan di KPK harus mematuhi standar operasional prosedur, kode etik dan aturan yang ada.Ia menjelaskan, pimpinan memiliki diskresi terkait rotasi jabatan, namun penggunaan diskresi harus hati-hati dan mematuhi koridor aturan yang ada.""Jadi kalau maksud pimpinan (rotasi jabatan) untuk memperkuat organisasi maka harus ikut alur ketentuan SOP, kode etik yang ada. Meski maksudnya baik tapi kalau tidak sesuai peraturan yang ada maka dampaknya besar sekali,"" kata dia.Ia juga mengingatkan, kejahatan korupsi membutuhkan lembaga dan orang-orang yang mampu menangani kasus secara luar biasa. Abdullah juga menekankan pentingnya keahlian, etika, pengetahuan dan transparansi bagi seluruh jajaran KPK.""Sehingga dari pimpinan sampai bawah harus memenuhi kebijakan itu. Sehingga kebijakan apapun harus transparan akuntabel. Supaya kemudian bisa sesuai. Ini tinggal setahun lagi loh, jangan sampai nanti meninggalkan warisan yang tidak baik,"" kata dia.Abdullah juga menyarankan kepada pimpinan KPK untuk segera berdialog dengan Wadah Pegawai KPK terkait rencana rotasi jabatan yang ada. Sebab, Wadah Pegawai merupakan mitra pimpinan guna mendapatkan pengawalan serta masukan dalam menentukan kebijakan.""Latar belakang Wadah Pegawai itu adalah supaya ada yang mengawasi para pimpinan. Di sini supaya pimpinan tahu bahwa ada asbabun nuzul, latar belakang Wadah Pegawai,"" ungkapnya.Menurut dia, dalam persoalan kepegawaian, pimpinan KPK harus berdiskusi dengan Biro Sumber Daya Manusia dan Sekretaris Jenderal KPK. Hal itu untuk memastikan persoalan kepegawaian bisa diselesaikan sesuai aturan.""Sehingga saran saya adalah pimpinan melakukan konsolidasi internal cari jalan keluar terbaik,"" tegasnya.Sebelumnya, Ketua Wadah Pegawai KPK Yudi Purnomo menyatakan, rotasi tersebut diduga tanpa adanya kriteria, transparansi dan tata cara yang jelas, sehingga berpotensi merusak indepedensi KPK.Baca juga: Pegawai KPK Kritisi Rotasi Jabatan Internal yang Dianggap Tak TransparanPadahal, proses kepegawaian KPK didasarkan pada sistem yang dibangun secara kuat yang memastikan organisasi dijalankan secara transparan dan akuntabel, sesuai Pasal 5 Undang-Undang KPK.""Itulah yang mendasari pemikiran bahwa persoalan rotasi dan mutasi bukanlah soal yang sederhana, melainkan untuk menuju tujuan yang lebih besar seperti mencegah adanya konflik kepentingan,"" kata Yudi dalam keterangan tertulisnya, Rabu (15/8/2018)."
9,"Kamis Sore Ini, Prabowo-Sandiaga Dijadwalkan Bertemu Pimpinan PBNU - Kompas.com",", JAKARTA, KOMPAS.com - Bakal calon presiden sekaligus Ketua Umum Partai Gerindra  Prabowo Subianto dijadwalkan bertemu pimpinan Pengurus Besar Nahdlatul Ulama (PBNU) pada Kamis (16/8/2018) sore.Dalam pertemuan itu Prabowo akan didampingi bakal calon wakil presiden  Sandiaga Uno.""Besok (Kamis) Pak Prabowo ke PBNU jam 16.00,"" ujar Sekjen Partai Gerindra Ahmad Muzani saat ditemui di kediaman Prabowo, Jakarta Selatan, Rabu (15/8/2018) malam.Namun, Muzani tidak mengungkapkan hal apa saja yang akan dibicarakan dalam pertemuan tersebut.Baca juga: Maju Pilpres 2019, Prabowo-Sandiaga Minta Restu Jusuf KallaIa hanya menuturkan bahwa pertemuan tersebut merupakan lanjutan dari pertemuan antara Prabowo dan Ketua Umum PBNU Said Aqil Siradj sebelum pendaftaran capres-cawapres, Senin (16/7/2018) lalu.""Ini bagian dari lanjutan yang pertemuan awal. Ya kan dulu kami datang ke PBNU,"" kata Muzani.Pasangan Prabowo Subianto-Sandiaga Uno direncanakan sowan ke sejumlah organisasi massa setelah pendaftaran capres-cawapres.Pimpinan Pusat Muhammadiyah menjadi ormas pertama yang dikunjungi. Prabowo-Sandiaga berkunjung ke Kantor PP Muhammadiyah di Menteng, Jakarta Pusat, Senin (13/8/2018).Wakil Ketua Umum Partai Gerindra Fadli Zon mengungkapkan, pasangan Prabowo-Sandiaga juga berharap bisa berkunjung ke kantor PBNU. Permintaan untuk berkunjung pun sudah diajukan.""Sebetulnya kami minta waktu ke PBNU dulu tapi belum ada jawaban,"" kata Fadli.Baca juga: Kepada Prabowo, Muhammadiyah Titip Pesan yang Sama Seperti ke JokowiAdapun dalam kunjungan ke PBNU, menurut Fadli, pasangan Prabowo-Sandi akan meminta masukan dan wejangan.""Sebelum ada kontestasi kan bagus. Menerima masukan masukan, wejangan nasihat,"" kata dia.Sementara itu, Ketua Umum PBNU Said Aqil Siradj menyatakan, pihaknya terbuka dengan kedatangan bakal calon presiden Prabowo Subianto yang diusung Partai Gerindra, PKS, PAN, dan Partai Demokrat.""Silakan, kami terbuka, monggo,"" kata Said Aqil Siradj di Kantor PBNU, Senen, Jakarta, Selasa (14/8/2018)."
